method,display_name,episode,reward,avg_delay,avg_success_delay,p95_success_delay,total_energy,handover_success_rate,handover_failure_rate,forced_termination_rate,total_user_seconds,blocked_user_seconds,blocked_time_ratio,handover_interruption_seconds,service_interruption_seconds,total_handovers,failed_handovers,service_continuity_rate,service_availability_rate,task_completion_rate,task_success_rate,task_failure_rate,task_settlement_rate,task_resolution_rate,pending_task_rate,handover_frequency,handovers_per_user_minute,load_balance_variance,load_balance_coefficient,load_variance_sample_count,mec_load_fairness,jain_mec_load_fairness,active_load_balance_score,avg_load_balance_score,deadline_violation_rate,resolved_tasks,completed_tasks,deadline_violations,energy_per_successful_task,reward_task_success,reward_load_balance,penalty_delay,penalty_energy,penalty_task_failure,penalty_service_interruption,penalty_failed_handover,selected_offload
pdqn,PDQN,1,95.27783550473396,1.8939253634560913,1.6820276472240367,4.11585301253856,3516.456348906105,0.9411764705882353,0.058823529411764705,0.1111111111111111,10240.0,215.0,0.02099609375,64.80000257492065,279.80000054836273,102.0,6.0,0.9726757811964489,0.97900390625,0.9341183067003084,0.9341183067003084,0.06588169329969162,1.0,1.0,0.0,0.009375,0.5625,0.10715054166260403,0.39996987733073136,459.0,0.39996987733073136,0.6161503992988933,0.39996987733073136,0.39996987733073136,0.06588169329969162,3567.0,3332.0,235.0,1.055359048291148,166.60000000000363,14.140651663909695,-41.55845959036214,-27.897357951516636,-11.750000000000032,-4.197000160813332,-0.06000000000000001,
pdqn,PDQN,2,94.37252317368984,1.915051994927,1.6801491970714797,3.9513024505461787,3271.930139008734,0.8095238095238095,0.19047619047619047,0.15841584158415842,10240.0,201.0,0.01962890625,60.60000240802765,261.60000014305115,105.0,20.0,0.9744531249860302,0.98037109375,0.9323243860651057,0.9312606959498003,0.06759840273816314,0.9988590986879635,0.9988590986879635,0.0011409013120365088,0.00830078125,0.498046875,0.07495546306925832,0.5386723930640124,434.0,0.5386723930640124,0.6545647914107713,0.5386723930640124,0.5386723930640124,0.06731317741015402,3502.0,3265.0,236.0,1.002122554060868,163.25000000000287,14.204055973613865,-40.80987399622058,-26.297660090986735,-11.850000000000033,-3.9240001374855638,-0.20000000000000012,
pdqn,PDQN,3,93.44507113001237,1.8704629907188077,1.6497906416978123,3.8988911964781443,3444.743671091968,0.7264957264957265,0.27350427350427353,0.1414141414141414,10240.0,278.0,0.0271484375,59.40000236034393,337.400000333786,117.0,32.0,0.9670507812174037,0.9728515625,0.9384047686630712,0.9378723404255319,0.061560283687943265,0.9994326241134752,0.9994326241134752,0.0005673758865248227,0.00830078125,0.498046875,0.09822702883468375,0.43584489025223966,426.0,0.43584489025223966,0.5537691200550738,0.43584489025223966,0.43584489025223966,0.061560283687943265,3523.0,3306.0,217.0,1.041967232635199,165.30000000000334,11.79528225717311,-39.99643928274641,-27.422773684286955,-10.85000000000002,-5.061000202782452,-0.32000000000000023,
pdqn,PDQN,4,103.683175657221,1.811733683449321,1.6616459569095632,3.765401423821074,3460.006684331846,0.9514563106796117,0.04854368932038835,0.08411214953271028,10240.0,85.0,0.00830078125,64.2000025510788,149.2000024318695,103.0,5.0,0.9854296872625128,0.99169921875,0.9471947194719472,0.9469342864998626,0.05279076161671707,0.9997250481165796,0.9997250481165796,0.00027495188342040145,0.0095703125,0.57421875,0.08272573704594617,0.5027391762331717,454.0,0.5027391762331717,0.6557088883640587,0.5027391762331717,0.5027391762331717,0.05279076161671707,3636.0,3444.0,192.0,1.004647701606227,172.2000000000049,14.884591765864213,-42.74400655092013,-28.76941129999255,-9.600000000000001,-2.238000089302659,-0.05000000000000001,
pdqn,PDQN,5,107.71823998959735,1.5932457764415462,1.497922420760012,3.6416577162335035,2667.5697952251576,0.8323353293413174,0.16766467065868262,0.07333333333333333,10240.0,322.0,0.0314453125,90.00000369548798,412.0,167.0,28.0,0.959765625,0.9685546875,0.9635901778154107,0.9633182844243793,0.03639954853273138,0.9997178329571106,0.9997178329571106,0.0002821670428893905,0.01357421875,0.814453125,0.08956395544494171,0.4724766630334297,444.0,0.4724766630334297,0.559276401462932,0.4724766630334297,0.4724766630334297,0.0358352144469526,3543.0,3414.0,127.0,0.7813619786834087,170.70000000000456,12.415936112477103,-37.8284003966155,-24.659297915736605,-6.449999999999985,-6.180000263266265,-0.2800000000000002,
attn_mappo,Attn+MAPPO,1,83.14646645844914,2.237744686695789,1.7758924001940533,3.9372623283757107,4096.5611173871475,1.0,0.0,0.4634146341463415,10240.0,216.0,0.02109375,24.600000739097595,240.60000038146973,22.0,0.0,0.9765039062127471,0.97890625,0.8905416783609318,0.8895430333613681,0.10933557611438183,0.9988786094757499,0.9988786094757499,0.00112139052425007,0.0021484375,0.12890625,0.0858008757323254,0.4889776535263163,509.0,0.4889776535263163,0.7276579280340848,0.4889776535263163,0.4889776535263163,0.10793383795906925,3563.0,3173.0,385.0,1.2910687416915057,158.65000000000182,18.518894268467555,-41.9554882993243,-28.957941150568974,-19.500000000000142,-3.609000145457685,0.0,
attn_mappo,Attn+MAPPO,2,91.65725380461663,2.012126810102232,1.6361568419850263,3.778892829862842,3834.3644725768563,1.0,0.0,0.5319148936170213,10240.0,157.0,0.01533203125,28.200001120567322,185.20000088214874,22.0,0.0,0.9819140624138527,0.98466796875,0.9200456881781839,0.9189960068454078,0.07986309184255562,0.9988590986879635,0.9988590986879635,0.0011409013120365088,0.0021484375,0.12890625,0.084563374802677,0.49448516381954927,486.0,0.49448516381954927,0.6625344677052039,0.49448516381954927,0.49448516381954927,0.07872219053051911,3502.0,3222.0,276.0,1.1900572540586147,161.10000000000238,16.099587565236668,-39.66148169646324,-29.102854447672556,-14.000000000000064,-2.7780001144856215,0.0,
attn_mappo,Attn+MAPPO,3,87.1375426617451,2.068497056395286,1.710232171450451,3.9077865146024915,3964.3528498713554,1.0,0.0,0.5111111111111111,10240.0,287.0,0.02802734375,27.000001072883606,314.0000002384186,22.0,0.0,0.969335937476717,0.97197265625,0.9159090909090909,0.9146099290780142,0.08397163120567376,0.9985815602836879,0.9985815602836879,0.0014184397163120568,0.0021484375,0.12890625,0.10417928806907918,0.4117143967562551,489.0,0.4117143967562551,0.6338024729991427,0.4117143967562551,0.4117143967562551,0.08226950354609928,3520.0,3224.0,290.0,1.2296379807293285,161.2000000000024,15.496470464829057,-40.59136392077882,-29.457565237373963,-14.800000000000075,-4.710000179708004,0.0,
attn_mappo,Attn+MAPPO,4,83.92527351663739,2.270519740635949,1.8295893566396322,3.9434492567421557,4236.311276344023,1.0,0.0,0.6041666666666666,10240.0,105.0,0.01025390625,28.80000114440918,133.80000126361847,19.0,0.0,0.9869335936265997,0.98974609375,0.8865951004679329,0.885620016497113,0.1132801759692054,0.9989001924663184,0.9989001924663184,0.0010998075336816058,0.00185546875,0.111328125,0.08304963064923274,0.5012777495814102,512.0,0.5012777495814102,0.7326505420192926,0.5012777495814102,0.5012777495814102,0.11135551278526258,3633.0,3221.0,405.0,1.3152161677566045,161.05000000000237,18.755853875693923,-43.68514765942851,-29.588434326908367,-20.600000000000158,-2.007000083103776,0.0,
attn_mappo,Attn+MAPPO,5,105.35925343353301,1.6047265187006787,1.4717899650581145,3.555476995007683,3348.5773858657944,1.0,0.0,0.24691358024691357,10240.0,330.0,0.0322265625,48.60000205039978,378.60000133514404,61.0,0.0,0.9630273436196148,0.9677734375,0.9644369178662151,0.9641647855530474,0.035553047404063204,0.9997178329571106,0.9997178329571106,0.0002821670428893905,0.00595703125,0.357421875,0.09810625088679972,0.43634306688331903,480.0,0.43634306688331903,0.5903179722902407,0.43634306688331903,0.43634306688331903,0.03527088036117382,3543.0,3417.0,125.0,0.9799758226121728,170.8500000000046,14.16763133496581,-37.66723926722232,-30.012141365738973,-6.299999999999986,-5.679000235162675,0.0,
mappo_no_han,MAPPO,1,80.33617084834259,2.312267849158682,1.9137361269582158,4.204649432205942,3913.8116649169556,1.0,0.0,0.3541666666666667,10240.0,214.0,0.0208984375,28.80000114440918,242.80000019073486,31.0,0.0,0.9762890624813736,0.9791015625,0.8829309376754633,0.8816932996916176,0.11690496215306981,0.9985982618446874,0.9985982618446874,0.0014017381553125877,0.00302734375,0.181640625,0.08026241961477958,0.5139476074304897,510.0,0.5139476074304897,0.7566289720606848,0.5139476074304897,0.5139476074304897,0.1152228763666947,3562.0,3145.0,411.0,1.2444552193694611,157.2500000000015,19.294038787547564,-44.25795319477852,-27.457916004030487,-20.85000000000016,-3.6420001462101936,0.0,
mappo_no_han,MAPPO,2,86.98624430247582,2.14382800641354,1.7687417773629253,4.0012708752700625,3611.05676330735,1.0,0.0,0.3287671232876712,10240.0,159.0,0.01552734375,43.80000174045563,202.80000150203705,49.0,0.0,0.9801953123533167,0.98447265625,0.9054825813820674,0.9044495151169424,0.09440958357102111,0.9988590986879635,0.9988590986879635,0.0011409013120365088,0.00478515625,0.287109375,0.08514163511699685,0.49190654818358104,497.0,0.49190654818358104,0.6796452583958092,0.49190654818358104,0.49190654818358104,0.09383913291500286,3502.0,3171.0,329.0,1.1387753905100442,158.5500000000018,16.88918467113607,-41.64115508723137,-27.2197872973067,-16.5500000000001,-3.042000126093626,0.0,
mappo_no_han,MAPPO,3,79.99290408549132,2.2796241559769848,1.818034218427477,4.070904099370285,3800.9009743510915,1.0,0.0,0.3877551020408163,10240.0,283.0,0.02763671875,29.400001168251038,312.39999985694885,30.0,0.0,0.9694921875139698,0.97236328125,0.8885730528709495,0.8868085106382979,0.11120567375886525,0.9980141843971632,0.9980141843971632,0.0019858156028368795,0.0029296875,0.17578125,0.10853224404535941,0.3945747092602999,507.0,0.3945747092602999,0.6397924409198548,0.3945747092602999,0.3945747092602999,0.1100709219858156,3518.0,3126.0,388.0,1.2158992240406563,156.3000000000013,16.218738377318378,-41.275305531420905,-26.964529824564295,-19.600000000000144,-4.686000187881291,0.0,
mappo_no_han,MAPPO,4,77.94936748215696,2.5244171750803854,1.938740797805427,4.01816067388631,3983.3769779951217,1.0,0.0,0.5,10240.0,105.0,0.01025390625,30.000001192092896,135.0000010728836,25.0,0.0,0.9868164061452263,0.98974609375,0.8631231065822088,0.861699202639538,0.1366510860599395,0.9983502886994776,0.9983502886994776,0.0016497113005224085,0.00244140625,0.146484375,0.06634295281589783,0.5805631057979821,512.0,0.5805631057979821,0.7825051996836796,0.5805631057979821,0.5805631057979821,0.1352763266428375,3631.0,3134.0,492.0,1.2710200950845953,156.70000000000138,20.032133111902148,-44.590308850194965,-27.317459186287554,-24.850000000000218,-2.025000083260238,0.0,
mappo_no_han,MAPPO,5,104.02337507659104,1.707277879285583,1.5694458002437202,3.7591287533749633,3013.2428903297327,1.0,0.0,0.1559633027522936,10240.0,328.0,0.03203125,65.40000259876251,393.40000104904175,92.0,0.0,0.9615820311475545,0.96796875,0.9567796610169491,0.9556997742663657,0.04317155756207675,0.9988713318284425,0.9988713318284425,0.001128668171557562,0.008984375,0.5390625,0.09668687121690163,0.44222363611565596,495.0,0.44222363611565596,0.6091861210539149,0.44222363611565596,0.44222363611565596,0.042607223476297966,3540.0,3387.0,151.0,0.8896495099881112,169.35000000000426,15.07735649608444,-39.274180859171885,-27.578802582116403,-7.649999999999981,-5.901000241748989,0.0,
joint_greedy,Joint Greedy,1,52.68108068482252,2.7747777338397825,2.2635003465938115,4.883307268973101,4280.268550132657,1.0,0.0,0.0975609756097561,10240.0,219.0,0.02138671875,73.80000293254852,292.80000019073486,111.0,0.0,0.9714062499813736,0.97861328125,0.787819253438114,0.7869358003924867,0.21194280908326324,0.9988786094757499,0.9988786094757499,0.00112139052425007,0.01083984375,0.650390625,0.042865516409137175,0.7072682579040583,512.0,0.7072682579040583,0.8652758571164604,0.7072682579040583,0.7072682579040583,0.21138211382113822,3563.0,2807.0,754.0,1.5248552013297674,140.34999999999766,22.15106194218155,-47.32187470380826,-20.30610771146723,-37.79999999999999,-4.392000178806484,0.0,
joint_greedy,Joint Greedy,2,57.242065917060245,2.743325993313158,2.1811717400828368,4.638537903049369,3966.0668114764794,1.0,0.0,0.12096774193548387,10240.0,151.0,0.01474609375,74.40000295639038,225.39999949932098,109.0,0.0,0.9779882812988945,0.98525390625,0.8069774092078925,0.804905875641757,0.19252709640616086,0.9974329720479178,0.9974329720479178,0.002567027952082145,0.01064453125,0.638671875,0.07282661907371277,0.5488189958890356,512.0,0.5488189958890356,0.7518581409218652,0.5488189958890356,0.5488189958890356,0.19224187107815174,3497.0,2822.0,674.0,1.405409926107895,141.09999999999783,19.24756840759991,-46.55025303425053,-19.42425006113224,-33.75000000000022,-3.381000122986734,0.0,
joint_greedy,Joint Greedy,3,57.269231284735724,2.6875386498991,2.185653344376608,4.649673183469784,4065.9510191295317,1.0,0.0,0.13513513513513514,10240.0,285.0,0.02783203125,66.60000264644623,351.60000109672546,96.0,0.0,0.9656640623928979,0.97216796875,0.814151747655584,0.8127659574468085,0.18553191489361703,0.9982978723404256,0.9982978723404256,0.001702127659574468,0.009375,0.5625,0.09082144068465664,0.46704385438773655,512.0,0.46704385438773655,0.7249905232507078,0.46704385438773655,0.46704385438773655,0.18524822695035462,3519.0,2865.0,653.0,1.4191801113890163,143.24999999999832,18.55975739521818,-46.204044606773095,-20.362482419028925,-32.70000000000028,-5.2740002097561955,0.0,
joint_greedy,Joint Greedy,4,50.18945160054136,2.920380088243528,2.2352432037173964,4.6376715473743655,4451.8921977341915,1.0,0.0,0.10714285714285714,10240.0,95.0,0.00927734375,67.20000267028809,162.2000026702881,100.0,0.0,0.9841601559892297,0.99072265625,0.7722390526025888,0.7709650811108056,0.22738520758867198,0.9983502886994776,0.9983502886994776,0.0016497113005224085,0.009765625,0.5859375,0.04489512365874787,0.6955180329756796,512.0,0.6955180329756796,0.8434488061367938,0.6955180329756796,0.6955180329756796,0.22683530382183117,3631.0,2804.0,825.0,1.5876933658110526,140.19999999999763,21.592289437101908,-47.34674909059128,-20.47308985905555,-41.34999999999979,-2.433000085875392,0.0,
joint_greedy,Joint Greedy,5,73.41155254957266,2.449191064796425,2.1528993425714407,4.362796534715052,3057.6815527440726,1.0,0.0,0.05699481865284974,10240.0,326.0,0.0318359375,115.80000460147858,441.8000010251999,182.0,0.0,0.9568554686498828,0.9681640625,0.8586372632174158,0.856941309255079,0.14108352144469527,0.9980248306997742,0.9980248306997742,0.0019751693002257337,0.0177734375,1.06640625,0.06560591567077946,0.5842542080914892,512.0,0.5842542080914892,0.8047932678495159,0.5842542080914892,0.5842542080914892,0.14023702031602708,3537.0,3037.0,497.0,1.0068098626091777,151.85000000000028,20.602707656947594,-48.721779967341156,-18.692375378524247,-25.00000000000022,-6.627000278793275,0.0,
random,Random,1,29.053093435170013,3.0075258053133362,2.1931745101395608,4.767458862051024,4253.107208000615,0.9913294797687862,0.008670520231213872,0.0029069767441860465,10240.0,203.0,0.01982421875,825.6000138521194,1028.6000162363052,1384.0,12.0,0.8995507796644233,0.98017578125,0.753578445130508,0.7527333894028595,0.24614522007289039,0.9988786094757499,0.9988786094757499,0.00112139052425007,0.133984375,8.0390625,0.0899726004642651,0.4707067549479052,512.0,0.4707067549479052,0.718415116693476,0.4707067549479052,0.4707067549479052,0.24614522007289039,3563.0,2685.0,878.0,1.5840250309127057,134.24999999999628,18.391426987353036,-43.23432517872064,-20.905006789929494,-43.89999999999964,-15.429000681266189,-0.12000000000000005,1.0
random,Random,2,33.55811722929866,2.86545517961683,2.1098890258519414,4.525965977312239,3952.8862978325255,0.994413407821229,0.00558659217877095,0.0016025641025641025,10240.0,135.0,0.01318359375,748.8000096082687,883.800009727478,1253.0,7.0,0.913691405300051,0.98681640625,0.7647899399828523,0.7632629777524245,0.2347404449515117,0.9980034227039362,0.9980034227039362,0.0019965772960638907,0.1216796875,7.30078125,0.11069667296333932,0.38620629875013923,512.0,0.38620629875013923,0.6257357024194397,0.38620629875013923,0.38620629875013923,0.2347404449515117,3499.0,2676.0,823.0,1.4771622936593891,133.79999999999617,16.01883398193771,-41.68030269034275,-20.103412594934074,-41.1499999999998,-13.257000754587352,-0.07,1.0
random,Random,3,33.33900720330712,2.923653569488201,2.1553908149984657,4.7429012140026385,4186.513658584001,0.9972875226039783,0.0027124773960217,0.004512635379061372,10240.0,270.0,0.0263671875,664.8000121116638,934.8000059127808,1106.0,3.0,0.90871093692258,0.9736328125,0.7694491766042022,0.7687943262411348,0.23035460992907802,0.9991489361702127,0.9991489361702127,0.000851063829787234,0.10771484375,6.462890625,0.12053446686774723,0.3494021331582689,509.0,0.3494021331582689,0.5998383041660164,0.3494021331582689,0.3494021331582689,0.23035460992907802,3522.0,2710.0,812.0,1.5448389884073803,135.49999999999656,15.265884841025166,-42.228115822755385,-20.54676073229971,-40.59999999999983,-14.022000544704497,-0.030000000000000006,1.0
random,Random,4,30.421878164459486,3.2084569105220964,2.139116273120051,4.516830555936433,4492.678630112735,0.991635687732342,0.008364312267657992,0.0018709073900841909,10240.0,83.0,0.00810546875,641.4000097513199,724.4000090360641,1076.0,9.0,0.9292578116175718,0.99189453125,0.7413935554943542,0.7401704701677206,0.2581798185317569,0.9983502886994776,0.9983502886994776,0.0016497113005224085,0.10419921875,6.251953125,0.10148337844293573,0.42254237516149384,512.0,0.42254237516149384,0.6702503442161613,0.42254237516149384,0.42254237516149384,0.25790486664833656,3631.0,2692.0,938.0,1.6688999368918034,134.59999999999636,17.15840881193387,-42.67886044064071,-20.751669213006426,-46.94999999999947,-10.866000511683524,-0.09000000000000002,1.0
random,Random,5,40.6676586849735,2.5168709715961994,2.0775390156346747,4.438533079892361,3261.7462074361515,0.9952471482889734,0.004752851711026616,0.0019065776930409914,10240.0,323.0,0.03154296875,1258.800015449524,1581.8000116348267,2104.0,10.0,0.8455273426137865,0.96845703125,0.8138418079096045,0.8129232505643341,0.18594808126410836,0.9988713318284425,0.9988713318284425,0.001128668171557562,0.2044921875,12.26953125,0.09908935007286042,0.43229806321975217,512.0,0.43229806321975217,0.6458323778120012,0.43229806321975217,0.43229806321975217,0.18594808126410836,3540.0,2881.0,659.0,1.1321576561736035,144.0499999999985,16.533308871987202,-43.90544411216653,-19.233204308963423,-32.950000000000266,-23.72700093500316,-0.10000000000000003,1.0
min_distance,Min-Distance,1,32.076761583361076,3.2113302881096617,2.227187206543204,4.675429927196272,4762.210112461284,1.0,0.0,0.1,10240.0,201.0,0.01962890625,24.000000953674316,224.99999952316284,36.0,0.0,0.9780273437965661,0.98037109375,0.7356160538871738,0.7347911410148584,0.2640874684608915,0.9988786094757499,0.9988786094757499,0.00112139052425007,0.003515625,0.2109375,0.12820585038157958,0.3220313739079917,512.0,0.3220313739079917,0.6095303128826223,0.3220313739079917,0.3220313739079917,0.2635267731987665,3563.0,2621.0,940.0,1.8169439574442134,131.04999999999555,15.603976009795282,-42.96519521189604,-21.13701836931725,-47.09999999999946,-3.375000135973096,0.0,1.0
min_distance,Min-Distance,2,26.480369992885244,3.379886390792446,2.2526444895850837,4.646302772639062,4809.1977018085345,1.0,0.0,0.05405405405405406,10240.0,134.0,0.0130859375,22.200000882148743,156.19999980926514,35.0,0.0,0.9847460937686264,0.9869140625,0.7226506712367895,0.7216200798630918,0.2769537934968625,0.9985738733599544,0.9985738733599544,0.001426126640045636,0.00341796875,0.205078125,0.13142036838007143,0.31088961536990684,512.0,0.31088961536990684,0.5314577637105038,0.31088961536990684,0.31088961536990684,0.2769537934968625,3501.0,2530.0,971.0,1.900868656841318,126.49999999999496,13.605318750989005,-42.167871852422515,-20.564076037650928,-48.54999999999938,-2.3430000906810164,0.0,1.0
