method,display_name,episode,reward,avg_delay,avg_success_delay,p95_success_delay,total_energy,handover_success_rate,handover_failure_rate,forced_termination_rate,total_user_seconds,blocked_user_seconds,blocked_time_ratio,handover_interruption_seconds,service_interruption_seconds,total_handovers,failed_handovers,service_continuity_rate,successful_task_throughput,service_availability_rate,task_completion_rate,task_success_rate,task_failure_rate,task_settlement_rate,task_resolution_rate,pending_task_rate,handover_frequency,handovers_per_user_minute,load_balance_variance,load_balance_coefficient,load_variance_sample_count,mec_load_fairness,jain_mec_load_fairness,active_load_balance_score,avg_load_balance_score,deadline_violation_rate,resolved_tasks,completed_tasks,deadline_violations,energy_per_successful_task,reward_task_success,reward_load_balance,penalty_delay,penalty_energy,penalty_task_failure,penalty_service_interruption,penalty_failed_handover,selected_offload
mappo_no_han,MAPPO,3,51.339915501943324,2.973689386419045,2.033601950537874,4.394102510262741,7434.923254261548,1.0,0.0,0.45901639344262296,15360.0,456.0,0.0296875,35.40000104904175,491.39999985694885,33.0,0.0,0.9680078125093132,16.5859375,0.9703125,0.8018885741265345,0.8008298755186722,0.1978498679743493,0.9986797434930215,0.9986797434930215,0.0013202565069784986,0.0021484375,0.12890625,0.1055787605223431,0.4061582285328374,512.0,0.4061582285328374,0.7198870182945792,0.4061582285328374,0.4061582285328374,0.1965296114673708,5295.0,4246.0,1042.0,1.7510417461755883,141.53333333332787,18.429107668341313,-41.65463266191262,-27.087227832342663,-34.966666666667244,-4.914000146090984,0.0,
mappo_no_han,MAPPO,4,52.02704668298247,3.1187808402025223,2.0547587666089657,4.378904987954439,7709.288040115713,1.0,0.0,0.5846153846153846,15360.0,261.0,0.0169921875,39.000001549720764,300.0000011920929,27.0,0.0,0.9804687499223897,16.60546875,0.9830078125,0.7837389380530974,0.7827287792303443,0.2159823236972933,0.9987111029276377,0.9987111029276377,0.0012888970723623642,0.0017578125,0.10546875,0.038009830547157605,0.7360518529874692,512.0,0.7360518529874692,0.8769814370887039,0.7360518529874692,0.7360518529874692,0.21487755477812556,5424.0,4251.0,1167.0,1.813523415694122,141.69999999999453,22.450724789470875,-42.842280224539785,-27.18140046184515,-39.10000000000034,-3.0000001564621925,0.0,
mappo_no_han,MAPPO,5,74.37901250363211,2.514079322194415,1.992994396933069,4.143499323479083,6424.844894572764,1.0,0.0,0.3076923076923077,15360.0,516.0,0.03359375,54.60000205039978,570.6000003814697,63.0,0.0,0.9628515624751647,18.15625,0.96640625,0.8710644677661169,0.8694350916573139,0.12869435091657314,0.998129442573887,0.998129442573887,0.0018705574261129816,0.0041015625,0.24609375,0.06352789415846763,0.5947544359395437,512.0,0.5947544359395437,0.8409600128813876,0.5947544359395437,0.5947544359395437,0.12701084923307146,5336.0,4648.0,679.0,1.3822816038237444,154.9333333333271,21.528576329763496,-44.93423765906074,-28.509328835681927,-22.933333333333632,-5.706000147387385,0.0,
maddpg,MADDPG,1,31.525166542152874,3.559328193166485,2.3150131241326464,4.758490831780545,7320.406085851609,1.0,0.0,0.5769230769230769,15360.0,227.0,0.014778645833333333,31.20000123977661,258.20000088214874,22.0,0.0,0.9831901041092351,14.6328125,0.9852213541666667,0.7089326267978804,0.7077271868505574,0.29057245418477234,0.9982996410353296,0.9982996410353296,0.0017003589646703192,0.0014322916666666666,0.0859375,0.025305476721791655,0.8161643783980079,512.0,0.8161643783980079,0.9264383411193595,0.8161643783980079,0.8161643783980079,0.2890610239939543,5284.0,3746.0,1530.0,1.9541927618397246,124.86666666666214,23.71682153265575,-42.500087913899556,-20.70956943091169,-51.26666666666632,-2.5820001550018787,0.0,
maddpg,MADDPG,2,32.33567613149353,3.397786142481092,2.2857626330039205,4.659938619656049,7129.407821657968,1.0,0.0,0.41935483870967744,15360.0,292.0,0.019010416666666665,37.2000013589859,329.2000013589859,36.0,0.0,0.9785677082448577,15.015625,0.9809895833333333,0.7266540642722117,0.7250094304036213,0.2727272727272727,0.997736703130894,0.997736703130894,0.002263296869105998,0.00234375,0.140625,0.07601928521762615,0.5336516048927514,512.0,0.5336516048927514,0.7764318513085161,0.5336516048927514,0.5336516048927514,0.27140701622029423,5290.0,3844.0,1439.0,1.8546846570390136,128.13333333332864,19.876655393498154,-43.18317308217489,-20.999140913255445,-48.199999999999825,-3.2920001773163676,0.0,
maddpg,MADDPG,3,25.000797478773165,3.518468558846956,2.3595701633313357,4.801153329175435,7468.211631169977,1.0,0.0,0.5384615384615384,15360.0,454.0,0.029557291666666666,30.000000715255737,483.99999964237213,24.0,0.0,0.9684895833566164,14.69140625,0.9704427083333333,0.7106953892668179,0.7093549603923048,0.2887589588834402,0.998113919275745,0.998113919275745,0.001886080724254998,0.0015625,0.09375,0.10252662693879028,0.4183325791354074,512.0,0.4183325791354074,0.7487533875427549,0.4183325791354074,0.4183325791354074,0.28762731044888723,5292.0,3761.0,1525.0,1.9856983863786166,125.36666666666211,19.168086721094607,-42.56563634161962,-21.094987610435435,-51.033333333333,-4.840000146999955,0.0,
maddpg,MADDPG,4,28.61739841018789,3.5487734583959374,2.3100307940634957,4.687841513704352,7479.66805569932,1.0,0.0,0.6779661016949152,15360.0,261.0,0.0169921875,35.40000128746033,296.40000081062317,19.0,0.0,0.980703124947225,14.78125,0.9830078125,0.6976401179941003,0.6967409316884552,0.30197017123918246,0.9987111029276377,0.9987111029276377,0.0012888970723623642,0.0012369791666666666,0.07421875,0.025786599428012202,0.8129959941382634,512.0,0.8129959941382634,0.926553417639292,0.8129959941382634,0.8129959941382634,0.3006812741668201,5424.0,3784.0,1633.0,1.9766564629226533,126.13333333332874,23.719767491565968,-42.717390527516756,-20.887647452643133,-54.666666666666124,-2.9640001635998487,0.0,
maddpg,MADDPG,5,42.15902820578776,3.126866760255915,2.3645326757158784,4.549391953377044,6279.768980538671,1.0,0.0,0.4576271186440678,15360.0,506.0,0.032942708333333334,35.40000116825104,541.4000002145767,32.0,0.0,0.9647526041526968,15.7734375,0.9670572916666667,0.7568884723523899,0.755331088664422,0.24261129816685373,0.9979423868312757,0.9979423868312757,0.00205761316872428,0.0020833333333333333,0.125,0.04732729952521371,0.6816484755971741,512.0,0.6816484755971741,0.8927369998292527,0.6816484755971741,0.6816484755971741,0.24111485222596335,5335.0,4038.0,1289.0,1.5551681477312211,134.59999999999494,22.85406719562877,-46.473549187051255,-20.17415898641583,-43.23333333333344,-5.414000133052468,0.0,
joint_greedy,Joint Greedy,1,29.6667760295054,3.3985223750286377,2.3031377883133493,5.019104690845184,8181.516149498156,1.0,0.0,0.08588957055214724,15360.0,221.0,0.014388020833333333,97.80000388622284,318.79999923706055,149.0,0.0,0.9792447917163372,14.640625,0.9856119791666667,0.7089086438433895,0.7081050443982618,0.2907613829586246,0.9988664273568865,0.9988664273568865,0.0011335726431135461,0.009700520833333334,0.58203125,0.022691137262837145,0.8335762761444939,512.0,0.8335762761444939,0.9257909222016256,0.8335762761444939,0.8335762761444939,0.2901945966370678,5287.0,3748.0,1536.0,2.1829018541884087,124.9333333333288,23.700247608361796,-43.81478741064724,-20.664019261966743,-51.29999999999965,-3.18800013884902,0.0,
joint_greedy,Joint Greedy,2,31.290580889457488,3.2859271958654888,2.275185104111452,4.890988231198155,7724.131438402781,1.0,0.0,0.0995260663507109,15360.0,301.0,0.019596354166666666,126.60000503063202,427.5999995470047,190.0,0.0,0.9721614583628252,14.98828125,0.9804036458333333,0.7250566893424036,0.7236891738966428,0.2744247453791022,0.998113919275745,0.998113919275745,0.001886080724254998,0.012369791666666666,0.7421875,0.05103179421344134,0.6609541238208337,512.0,0.6609541238208337,0.8249585869397464,0.6609541238208337,0.6609541238208337,0.2736703130894002,5292.0,3837.0,1451.0,2.0130652693257183,127.8999999999953,21.11893982565763,-44.19572133022453,-20.75663884882399,-48.49999999999981,-4.276000167243183,0.0,
joint_greedy,Joint Greedy,3,28.927176287070324,3.2652470430899343,2.2797988034505154,4.937549708648135,8019.790107481473,1.0,0.0,0.1518987341772152,15360.0,460.0,0.029947916666666668,93.60000371932983,553.599998831749,134.0,0.0,0.9639583334093913,15.00390625,0.9700520833333334,0.7252643504531722,0.7244436061863447,0.2744247453791022,0.998868351565447,0.998868351565447,0.001131648434552999,0.008723958333333334,0.5234375,0.08943270240643755,0.47304604552008894,512.0,0.47304604552008894,0.7667492306392522,0.47304604552008894,0.47304604552008894,0.27385892116182575,5296.0,3841.0,1452.0,2.0879432719295683,128.03333333332864,19.628780304364945,-43.60238135011216,-21.096557144907045,-48.49999999999981,-5.536000167950988,0.0,
joint_greedy,Joint Greedy,4,23.301556070327933,3.5714088178110486,2.2707145511500815,4.916939646462074,8502.649018128988,1.0,0.0,0.09146341463414634,15360.0,242.0,0.015755208333333333,98.4000039100647,340.400000333786,149.0,0.0,0.9778385416449358,14.5390625,0.9842447916666667,0.6860829493087558,0.6853249861903885,0.3135702448904438,0.9988952310808322,0.9988952310808322,0.0011047689191677407,0.009700520833333334,0.58203125,0.027959752102981884,0.7988215783656115,512.0,0.7988215783656115,0.9032279203419807,0.7988215783656115,0.7988215783656115,0.3132019885840545,5425.0,3722.0,1701.0,2.2844301499540536,124.06666666666219,23.122634760754774,-43.278294768313195,-20.43878558401428,-56.766666666666005,-3.4040001509711146,0.0,
joint_greedy,Joint Greedy,5,42.90275897004176,2.9853956677844184,2.330962359469103,4.994607708464118,6836.993388357545,1.0,0.0,0.054380664652567974,15360.0,523.0,0.03404947916666667,198.60000777244568,721.6000039577484,313.0,0.0,0.9530208330756674,16.0078125,0.9659505208333333,0.7681349578256794,0.7665544332210998,0.23138795361017583,0.9979423868312757,0.9979423868312757,0.00205761316872428,0.020377604166666667,1.22265625,0.0475997912574343,0.68010870534342,512.0,0.68010870534342,0.8757355021866694,0.68010870534342,0.68010870534342,0.23026561915450805,5335.0,4098.0,1231.0,1.6683732036011578,136.59999999999482,22.41882885597867,-46.96733533574082,-20.699402480027615,-41.233333333333555,-7.216000165790319,0.0,
