method,display_name,episode,reward,avg_delay,avg_success_delay,p95_success_delay,total_energy,handover_success_rate,handover_failure_rate,forced_termination_rate,total_user_seconds,blocked_user_seconds,blocked_time_ratio,handover_interruption_seconds,service_interruption_seconds,total_handovers,failed_handovers,service_continuity_rate,service_availability_rate,task_completion_rate,task_success_rate,task_failure_rate,task_settlement_rate,task_resolution_rate,pending_task_rate,handover_frequency,handovers_per_user_minute,load_balance_variance,load_balance_coefficient,load_variance_sample_count,mec_load_fairness,jain_mec_load_fairness,active_load_balance_score,avg_load_balance_score,deadline_violation_rate,resolved_tasks,completed_tasks,deadline_violations,energy_per_successful_task,reward_task_success,reward_load_balance,penalty_delay,penalty_energy,penalty_task_failure,penalty_service_interruption,penalty_failed_handover,selected_offload
random,Random,4,-2.423899071291089,3.99900775520813,2.1920303974868114,4.956009159170037,11724.30161577614,0.9925233644859813,0.007476635514018692,0.001504324934185784,20480.0,226.0,0.01103515625,1595.4000416994095,1821.4000480175018,2675.0,20.0,0.9110644507803954,0.98896484375,0.6392782789729354,0.6388349514563106,0.36047156726768376,0.9993065187239945,0.9993065187239945,0.0006934812760055479,0.129638671875,7.7783203125,0.06796151475983042,0.572517354427849,512.0,0.572517354427849,0.7739294566019371,0.572517354427849,0.572517354427849,0.36047156726768376,7205.0,4606.0,2599.0,2.5454410802814023,115.15000000000906,19.812594089009743,-37.318390950826796,-21.332600430278035,-64.97499999999765,-13.660500489640981,-0.10000000000000006,1.0
random,Random,5,-0.2903390954597853,3.5581415815573507,2.2132910039278166,5.029018705637725,10341.740992185372,0.9911709060332142,0.00882909396678579,0.001905165114309907,20480.0,579.0,0.028271484375,2834.400074839592,3413.4000697135925,4757.0,42.0,0.833330074721016,0.971728515625,0.68303946263644,0.6824664429530202,0.31669463087248323,0.9991610738255033,0.9991610738255033,0.0008389261744966443,0.230224609375,13.8134765625,0.06649149093272308,0.5798213042836134,512.0,0.5798213042836134,0.8005171493742541,0.5798213042836134,0.5798213042836134,0.31669463087248323,7146.0,4881.0,2265.0,2.1187750444960813,122.02500000001062,20.493239023980887,-39.205039424732036,-21.16803647000034,-56.624999999997854,-25.6005010898225,-0.21000000000000016,1.0
min_distance,Min-Distance,1,4.64364394423319,4.193829751432556,2.2881740472516428,5.120025860174706,11782.310202722683,1.0,0.0,0.0625,20480.0,240.0,0.01171875,48.00000190734863,287.9999997615814,75.0,0.0,0.9859375000116415,0.98828125,0.6324446965399887,0.6323550262299731,0.3675031901318588,0.9998582163618318,0.9998582163618318,0.0001417836381681554,0.003662109375,0.2197265625,0.09100266224647202,0.46626421244361693,512.0,0.46626421244361693,0.7101353368563023,0.46626421244361693,0.46626421244361693,0.36721962285552245,7052.0,4460.0,2590.0,2.6417735880544133,111.50000000000823,18.179464623521387,-37.27987615097027,-20.795943116880345,-64.79999999999761,-2.160000092815608,0.0,1.0
min_distance,Min-Distance,2,0.5963894136948511,4.124301835995619,2.2310631382947848,4.994121353685126,11991.442093795813,1.0,0.0,0.07042253521126761,20480.0,412.0,0.0201171875,42.60000157356262,454.5999981164932,66.0,0.0,0.9778027344669681,0.9798828125,0.6390070921985815,0.6382827996599604,0.36058373476905636,0.9988665344290167,0.9988665344290167,0.0011334655709832814,0.00322265625,0.193359375,0.13387439576116683,0.3025093768199181,512.0,0.3025093768199181,0.5173764095836758,0.3025093768199181,0.3025093768199181,0.36058373476905636,7050.0,4505.0,2545.0,2.661807346014609,112.62500000000848,13.244836085342152,-36.7869483553901,-21.451996640072814,-63.624999999997456,-3.40950016817078,0.0,1.0
min_distance,Min-Distance,3,-1.5016184672931558,4.156224267593799,2.3389289199399363,5.099765584467704,12060.373576902359,1.0,0.0,0.10526315789473684,20480.0,434.0,0.02119140625,45.00000178813934,478.9999976158142,68.0,0.0,0.9766113282414153,0.97880859375,0.6317807441067879,0.6312429057888763,0.36790578887627695,0.9991486946651532,0.9991486946651532,0.000851305334846765,0.0033203125,0.19921875,0.138113889966827,0.2882816434184723,512.0,0.2882816434184723,0.5739737407009325,0.2882816434184723,0.2882816434184723,0.36790578887627695,7042.0,4449.0,2593.0,2.710805479186864,111.22500000000817,14.693727761943938,-37.934801261621615,-21.068043855334768,-64.82499999999762,-3.592500155325979,0.0,1.0
min_distance,Min-Distance,4,-1.9157665809325408,4.3346797413271645,2.249219908472115,4.867446409291858,12278.96209615806,1.0,0.0,0.057971014492753624,20480.0,225.0,0.010986328125,41.400001645088196,266.39999866485596,65.0,0.0,0.9869921875651926,0.989013671875,0.6116895737886991,0.6110957004160887,0.38793342579750345,0.9990291262135922,0.9990291262135922,0.000970873786407767,0.003173828125,0.1904296875,0.10345647167568936,0.4146013443453661,512.0,0.4146013443453661,0.6660219970063302,0.4146013443453661,0.4146013443453661,0.38793342579750345,7203.0,4406.0,2797.0,2.7868729224144486,110.15000000000792,17.0501631233622,-36.48289880204648,-20.71002886008611,-69.92499999999878,-1.998000068590045,0.0,1.0
min_distance,Min-Distance,5,-7.450802424849826,4.453757691429746,2.2895113064126185,4.947653445971425,12240.836221407535,1.0,0.0,0.1267605633802817,20480.0,587.0,0.028662109375,42.60000169277191,629.5999979972839,62.0,0.0,0.9692578125977889,0.971337890625,0.6149755073477957,0.6143736017897091,0.3846476510067114,0.9990212527964206,0.9990212527964206,0.0009787472035794184,0.00302734375,0.181640625,0.1361532297993603,0.2948227838461765,512.0,0.2948227838461765,0.5247675727341571,0.2948227838461765,0.2948227838461765,0.38436800894854584,7145.0,4394.0,2749.0,2.785807059947095,109.85000000000785,13.434049861994449,-36.84343219852182,-20.394418765195237,-68.77499999999851,-4.722000061068684,0.0,1.0
full_local,Full-Local,1,-151.2935256160854,5.238802986798473,2.2036189203794403,5.51195722310467,14721.232133431775,0.0,0.0,1.0,20480.0,14442.0,0.70517578125,0.0,14442.0,0.0,0.0,0.29482421875,0.29482421875,0.5203459520771303,0.5203459520771303,0.4796540479228697,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4796540479228697,7053.0,3670.0,3383.0,4.011234913741628,91.75000000000374,0.0,-29.203915407944315,-20.949612685168255,-84.5750000000021,-108.31500377506018,0.0,
full_local,Full-Local,2,-141.38776418839188,5.128022707906035,2.1732358058285532,5.303390750458759,14665.554885596708,0.0,0.0,1.0,20480.0,13592.0,0.663671875,0.0,13592.0,0.0,0.0,0.336328125,0.336328125,0.5345706999149901,0.5345706999149901,0.46542930008500993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46542930008500993,7058.0,3773.0,3285.0,3.8869745257346167,94.32500000000432,0.0,-30.080475416695286,-21.567290522581057,-82.12500000000155,-101.94000370800495,0.0,
full_local,Full-Local,3,-154.2951652474003,4.915623159294369,2.2492246374351526,5.512913504682639,14826.422535444804,0.0,0.0,1.0,20480.0,15031.0,0.733935546875,0.0,15031.0,0.0,0.0,0.26606445312500004,0.26606445312500004,0.5283768444948922,0.5283768444948922,0.4716231555051078,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4716231555051078,7048.0,3724.0,3324.0,3.981316470312783,93.10000000000404,0.0,-30.155414507940137,-21.407253147491403,-83.10000000000177,-112.7325042784214,0.0,
full_local,Full-Local,4,-143.63995340728434,5.35958247504964,2.1706122116692286,5.227816023606125,15121.363219837203,0.0,0.0,1.0,20480.0,12575.0,0.614013671875,0.0,12575.0,0.0,0.0,0.385986328125,0.385986328125,0.5002773925104023,0.5002773925104023,0.4997226074895978,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4997226074895978,7210.0,3607.0,3603.0,4.192227119444747,90.17500000000338,0.0,-28.84072787232393,-20.58672781718067,-90.07500000000336,-94.31250254809856,0.0,
full_local,Full-Local,5,-164.24134911620058,5.546080352439309,2.247998127481153,5.428728664257102,15150.601625631414,0.0,0.0,1.0,20480.0,15508.0,0.7572265625,0.0,15508.0,0.0,0.0,0.24277343750000002,0.24277343750000002,0.506851230425056,0.506851230425056,0.4931487695749441,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4931487695749441,7152.0,3625.0,3527.0,4.179476310519011,90.62500000000348,0.0,-29.470404743973173,-20.91094801536453,-88.17500000000292,-116.3100044876337,0.0,
