method,display_name,is_system,episodes,mean_reward,std_reward,avg_delay,total_energy,handover_success_rate,handover_failure_rate,forced_termination_rate,service_continuity_rate,service_availability_rate,task_completion_rate,task_success_rate,task_failure_rate,task_settlement_rate,task_resolution_rate,pending_task_rate,deadline_violation_rate,handover_frequency,active_load_balance_score,avg_load_balance_score,mec_activity_score,energy_per_resolved_task,handover_action_rate,local_compute_rate,mean_offload_ratio,reward_delay,reward_energy,reward_qos,reward_task_success,reward_deadline_slack,reward_service_continuity,reward_handover,reward_load_balance,reward_enqueue,penalty_deadline,penalty_task_failure,penalty_queue_full,penalty_invalid_action,penalty_blocked,penalty_failed_handover,penalty_handover_cost,selection_metric,selection_score,primary_metric_win_count,primary_metric_wins_text,selected_offload,method_variant,training_history,source
han_mappo_latency_priority_g1_300k_600s_u20,HAN+MAPPO,True,10,-17.727261735481683,3.331735035355479,2.6472581878763957,942.2563868757723,0.7618103743780997,0.23818962562190027,0.0,0.9841700000000001,0.9867000000000001,0.8310259357739692,0.8308847979425549,0.1689459489318778,0.9998307468744325,0.9998307468744325,0.0001692531255674346,0.1689459489318778,0.004216666666666667,0.005324869451583067,0.005324869451583067,0.07625420671266814,0.22609631358746785,0.001,0.0,0.780783474445343,-1042.7594735411524,-3.3528014939683404,821.7199999999584,1385.240000000041,331.08794431311134,-1.4246999999999974,2.448451210674599,0.014381682898470255,0.0,-221.10236566889108,-563.5200000000023,-206.1900000000021,0.0,-2.8,-3.6599999999999993,-1.1555000000000009,avg_delay,-2.6472581878763957,0,,,,/home/pjpjq/LEO_switch/results/full_train_latency_priority_g1_300k_600s_u20_20260603_201842/training_history.json,checkpoint_eval
attn_mappo,Attn+MAPPO,False,10,-8.396917483309107,7.7887726735859,2.5514601706044884,914.9777620911105,0.7697036157979416,0.2302963842020585,0.0,0.9837383333333334,0.9872333333333334,0.8442380450332709,0.8441146667325509,0.15574002650203514,0.9998546932345859,0.9998546932345859,0.00014530676541417792,0.15574002650203514,0.0058249999999999994,0.002994837742035658,0.002994837742035658,0.06454124400392175,0.21954548471329074,0.0028333333333333335,0.0,0.7553213834762573,-1023.5017549577587,-3.5625340446483214,887.7599999999568,1407.280000000046,338.3020884009598,-1.4635499999999975,3.3231181040753706,0.006510810283212274,0.0,-182.98778425319125,-519.5200000000038,-148.35000000000073,0.0,-2.8,-4.859999999999998,-1.6125000000000012,avg_delay,-2.5514601706044884,3,Average Delay | Task Success | Deadline Violation,,,/home/pjpjq/LEO_switch/results/baseline_compare/multiseed_u20_reeval_20260604_171158/seed_42/learned_baselines/attn_mappo/training_history.json,attn_mappo_checkpoint_eval
mappo_no_han,MAPPO (no HAN),False,10,-17.89115777615927,5.695756549563588,2.6651708562643224,798.8378772019771,0.7569774234486443,0.24302257655135567,0.0,0.9823550000000001,0.985,0.8306511460845604,0.8304510299714855,0.16930855901509156,0.9997595889865771,0.9997595889865771,0.00024041101342300668,0.16930855901509156,0.0044083333333333335,0.006158202768697449,0.006158202768697449,0.08680976211093366,0.1916965533696432,0.000525,0.0,0.8626230359077454,-1046.5599993495464,-2.703525680095017,819.7999999999586,1384.520000000041,325.31953783908676,-1.588049999999998,2.533747715092477,0.008805414095975819,0.0,-218.5385335999831,-564.7200000000018,-198.0600000000018,0.0,-2.8,-3.8999999999999995,-1.2000000000000008,avg_delay,-2.6651708562643224,0,,,,/home/pjpjq/LEO_switch/results/baseline_compare/multiseed_u20_reeval_20260604_171158/seed_42/learned_baselines/mappo_no_han/training_history.json,mappo_no_han_checkpoint_eval
min_distance,Min-Distance,False,10,-26.934405424729675,3.697428769615265,2.779600364879085,662.2600759894527,0.725558740165767,0.27444125983423295,0.0,0.9842366666666666,0.9872166666666666,0.8193258894141572,0.8190701293514632,0.1806179909863107,0.9996881203377738,0.9996881203377738,0.00031187966222617997,0.1806179909863107,0.004966666666666667,0.016294289499201565,0.016294289499201565,0.10995791008075077,0.15893351796046287,0.004966666666666667,0.0,1.0,-1079.0670549934473,-1.7116803238617257,763.03999999996,1365.5200000000364,312.6628393941863,-1.418699999999998,2.541261550517682,0.014778053693358096,0.0,-247.5228937670438,-602.4799999999999,-250.9800000000038,0.0,-2.8,-4.949999999999999,-1.297000000000001,avg_delay,-2.779600364879085,1,Service Continuity,1.0,min_distance(best_offload=1.00),,heuristic_eval
random,Random,False,10,-143.5092392506271,8.282297410691672,3.1059297502390217,393.90257694999434,0.7405896179326555,0.25941038206734435,0.0009718901245745814,0.3794966666666668,0.7341916666666667,0.6676947221077758,0.6664932473064565,0.3317056723263935,0.9981989196328499,0.9981989196328499,0.0018010803671500506,0.3317056723263935,0.5913166666666666,0.02044455079641105,0.02044455079641105,0.08801346590432028,0.0946721890427078,0.5903833333333334,0.0,1.0,-1111.3349765351115,-1.171151879677981,4.680000000002099,1111.0799999999786,237.40915504025824,-55.84530000000005,331.12965095358834,0.5584858167664686,0.0,-418.40613255272183,-1106.3999999999714,-81.08999999999958,-9.05,-1.3,-546.3900000000085,-158.44700000000466,avg_delay,-3.1059297502390217,2,Energy per Resolved Task | Active Load Balance,1.0,random(best_offload=1.00),,heuristic_eval
joint_greedy,Joint Greedy,False,10,-126.94154472570646,4.8602878150011835,4.213608093490715,2057.257574449673,0.8027149823790924,0.1972850176209076,0.0059619450317124735,0.9400283333333335,0.9423083333333334,0.5761882765140677,0.5758256545577147,0.4235496186175598,0.9993752731752746,0.9993752731752746,0.0006247268247254616,0.4235496186175598,0.0038000000000000004,0.0,0.0,0.0,0.4938682481394452,0.00048333333333333334,0.9571166666666666,0.04286041483283043,-1325.1949060518784,-3.520140845028289,-452.12000000002274,960.1199999999626,212.21988583298443,-5.397449999999979,2.3113867560002768,0.0,0.0,-860.0662657279001,-1412.239999999954,0.0,-0.15,-2.7,-2.6699999999999995,-1.0920000000000007,avg_delay,-4.213608093490715,0,,,,,heuristic_eval
full_local,Full-Local,False,10,-130.24286333385666,5.7366735167388025,4.223679833726022,2022.3902267524686,0.8181966312412856,0.18180336875871445,0.0,0.9236666666666666,0.9258166666666667,0.5656135555171822,0.5650549189479819,0.4339625149299827,0.9990174338779646,0.9990174338779646,0.0009825661220353662,0.4339625149299827,0.0035833333333333333,0.0,0.0,0.0,0.48567282888318447,0.0,1.0,0.0,-1301.8461686683875,-3.4566886068600207,-504.6800000000206,942.1999999999637,208.08672497194476,-6.8700000000000045,2.2564658948693315,0.0,0.0,-864.6624996255387,-1446.8799999999521,0.0,0.0,-2.6,-2.3999999999999995,-1.0500000000000007,avg_delay,-4.223679833726022,2,Handover Failure | Handover Frequency,,,,heuristic_eval
