method,display_name,episode,reward,avg_delay,avg_success_delay,p95_success_delay,total_energy,handover_success_rate,handover_failure_rate,forced_termination_rate,total_user_seconds,blocked_user_seconds,blocked_time_ratio,handover_interruption_seconds,service_interruption_seconds,total_handovers,failed_handovers,service_continuity_rate,service_availability_rate,task_completion_rate,task_success_rate,task_failure_rate,task_settlement_rate,task_resolution_rate,pending_task_rate,handover_frequency,handovers_per_user_minute,load_balance_variance,load_balance_coefficient,load_variance_sample_count,mec_load_fairness,jain_mec_load_fairness,active_load_balance_score,avg_load_balance_score,deadline_violation_rate,resolved_tasks,completed_tasks,deadline_violations,energy_per_successful_task,reward_task_success,penalty_delay,penalty_energy,penalty_task_failure,penalty_service_interruption,penalty_failed_handover,selected_offload
pdqn,PDQN,2,141.48460787907243,1.0300971990401615,0.8093676291410661,2.1527337215733366,365.95870158978784,0.979381443298969,0.020618556701030927,0.11214953271028037,10240.0,165.0,0.01611328125,64.2000025510788,229.20000207424164,97.0,2.0,0.9776171872974373,0.98388671875,0.9566178502348716,0.956353591160221,0.04337016574585635,0.9997237569060774,0.9997237569060774,0.00027624309392265195,0.00927734375,0.556640625,0.006466852696732403,0.9495696802239051,250.0,0.9495696802239051,0.017199604194573125,0.9495696802239051,0.9495696802239051,0.04281767955801105,3619.0,3462.0,155.0,0.1057073083737111,173.1000000000051,-20.06987991415382,-0.13751187095964643,-7.84999999999998,-3.4380001397803426,-0.12000000000000005,
pdqn,PDQN,3,132.55302901100367,1.2118464779041704,0.8942390345068373,2.531728089483532,454.10653178876737,0.4337899543378995,0.5662100456621004,0.08653846153846154,10240.0,99.0,0.00966796875,62.40000247955322,161.40000236034393,219.0,124.0,0.9842382810194976,0.99033203125,0.9425383542538355,0.9425383542538355,0.05746164574616457,1.0,1.0,0.0,0.00927734375,0.556640625,0.005932621997113047,0.9536391886988134,281.0,0.9536391886988134,0.015736961269027242,0.9536391886988134,0.9536391886988134,0.05718270571827057,3585.0,3379.0,205.0,0.13439080550126292,168.95000000000417,-22.289810485686484,-0.14616034108381284,-10.300000000000011,-2.421000100672245,-1.2400000000000009,
pdqn,PDQN,4,136.72521973960102,1.0694372249729032,0.8172051049409181,2.267078658336345,378.4891886581962,0.7777777777777778,0.2222222222222222,0.3,10240.0,152.0,0.01484375,48.00000190734863,200.00000166893005,72.0,16.0,0.9804687498370186,0.98515625,0.9568817818389491,0.9563356164383562,0.043093607305936074,0.9994292237442922,0.9994292237442922,0.0005707762557077625,0.00546875,0.328125,0.0061219438764180175,0.9521950850148793,253.0,0.9521950850148793,0.016223523011820576,0.9521950850148793,0.9521950850148793,0.043093607305936074,3502.0,3351.0,151.0,0.11294813150050619,167.55000000000385,-19.981753478123835,-0.1330268839530195,-7.549999999999981,-3.0000001192092896,-0.1600000000000001,
pdqn,PDQN,5,148.42510054260492,0.8289874502723822,0.7089905549186856,1.9305102320309215,301.0205574941495,0.9019607843137255,0.09803921568627451,0.041666666666666664,10240.0,122.0,0.0119140625,201.60000574588776,323.60000491142273,357.0,35.0,0.9683984370203689,0.9880859375,0.9782729805013928,0.9774561647648204,0.02170887837461731,0.9991650431394378,0.9991650431394378,0.0008349568605622043,0.0314453125,1.8867187500000002,0.005926991422456334,0.9536821701414626,208.0,0.9536821701414626,0.016165864141279337,0.9536821701414626,0.9536821701414626,0.021430559421096576,3590.0,3512.0,77.0,0.0857120038422977,175.60000000000568,-17.943379882214018,-0.1275196637911582,-3.899999999999994,-4.854000207968056,-0.35000000000000026,
pdqn,PDQN,6,133.94334059744142,1.0691692530761043,0.8068204848354463,2.2508359663495847,375.0577567679594,0.9145299145299145,0.08547008547008547,0.12295081967213115,10240.0,163.0,0.01591796875,73.20000290870667,236.20000219345093,117.0,10.0,0.9769335935357958,0.98408203125,0.9521337946943483,0.9521337946943483,0.04786620530565167,1.0,1.0,0.0,0.01044921875,0.626953125,0.005973783013440674,0.9533250402200214,230.0,0.9533250402200214,0.016003546277826554,0.9533250402200214,0.9533250402200214,0.04786620530565167,3468.0,3302.0,166.0,0.11358502627739533,165.1000000000033,-19.080153084773297,-0.13350706939069737,-8.299999999999983,-3.5430001439526677,-0.10000000000000003,
pdqn,PDQN,7,138.61132005229592,1.1149867295033724,0.854489178825054,2.4010044642059016,412.99962115474096,0.6753246753246753,0.3246753246753247,0.2571428571428571,10240.0,121.0,0.01181640625,42.000001668930054,163.00000166893005,77.0,25.0,0.9840820310870185,0.98818359375,0.9529640968549958,0.9529640968549958,0.04703590314500417,1.0,1.0,0.0,0.005078125,0.3046875,0.006349767442932467,0.9504601271437,258.0,0.9504601271437,0.016902362923758355,0.9504601271437,0.9504601271437,0.04703590314500417,3593.0,3424.0,169.0,0.12061904823444537,171.20000000000468,-21.300491662896206,-0.14318842409083665,-8.449999999999985,-2.4450000943616033,-0.25000000000000017,
pdqn,PDQN,8,144.00459484569728,1.0616057611153107,0.8372886359159637,2.3214068503988377,391.45185853882236,0.6464646464646465,0.35353535353535354,0.16883116883116883,10240.0,95.0,0.00927734375,46.20000183582306,141.20000183582306,99.0,35.0,0.9862109373207204,0.99072265625,0.9627586206896551,0.9624931053502482,0.03723110865968009,0.9997242140099283,0.9997242140099283,0.0002757859900717044,0.00625,0.375,0.006171484825605146,0.9518175504209102,266.0,0.9518175504209102,0.0168547878090016,0.9518175504209102,0.9518175504209102,0.03723110865968009,3625.0,3490.0,135.0,0.11216385631484882,174.50000000000543,-21.1352776819109,-0.1421279291103421,-6.749999999999984,-2.1180000882595778,-0.35000000000000026,
pdqn,PDQN,9,139.6538224084652,0.9127458959922952,0.7444348588591178,2.0819029992460845,317.598434890469,0.875,0.125,0.125,10240.0,161.0,0.01572265625,67.2000025510788,228.20000207424164,112.0,14.0,0.9777148435474373,0.98427734375,0.9654178674351584,0.9648617511520737,0.03456221198156682,0.9994239631336406,0.9994239631336406,0.000576036866359447,0.0095703125,0.57421875,0.005887303110645603,0.9539851877050739,197.0,0.9539851877050739,0.015688002178118516,0.9539851877050739,0.9539851877050739,0.03456221198156682,3470.0,3350.0,120.0,0.0948055029523788,167.50000000000384,-18.156945806214573,-0.12623178309137417,-5.999999999999987,-3.4230001410469413,-0.14000000000000007,
pdqn,PDQN,10,145.06419063918293,0.8269189414868195,0.7113111327244249,2.031765555279029,283.8350581345723,0.8881987577639752,0.11180124223602485,0.052980132450331126,10240.0,176.0,0.0171875,181.20000636577606,357.20000553131104,322.0,36.0,0.965117186959833,0.9828125,0.9744022503516174,0.9741282339707537,0.025590551181102362,0.999718785151856,0.999718785151856,0.00028121484814398203,0.0279296875,1.67578125,0.006037743542424735,0.9528370820732194,189.0,0.9528370820732194,0.01610574501030238,0.9528370820732194,0.9528370820732194,0.02530933633295838,3555.0,3464.0,90.0,0.08193852717510748,173.20000000000513,-17.73821941864179,-0.1295902648195679,-4.549999999999992,-5.358000230975449,-0.36000000000000026,
han_pdqn,HAN+PDQN,1,145.44945903122425,0.9357867712476681,0.7764338802548569,2.1635094145581637,332.09120914751867,0.8902439024390244,0.10975609756097561,0.28431372549019607,10240.0,179.0,0.01748046875,61.20000243186951,240.20000100135803,82.0,9.0,0.9765429686522111,0.98251953125,0.9694444444444444,0.9694444444444444,0.030555555555555555,1.0,1.0,0.0,0.00712890625,0.427734375,0.005984146365470309,0.9532459611234932,247.0,0.9532459611234932,0.016191617726069064,0.9532459611234932,0.9532459611234932,0.030555555555555555,3600.0,3490.0,110.0,0.09515507425430335,174.50000000000543,-19.723793629526686,-0.13374782303860216,-5.4999999999999885,-3.6030001398175955,-0.09000000000000002,
han_pdqn,HAN+PDQN,2,136.3804249271634,1.1513033847441063,0.8414632934981745,2.274492324959189,427.51737772562626,0.91,0.09,0.21551724137931033,10240.0,165.0,0.01611328125,69.00000274181366,234.00000166893005,100.0,9.0,0.9771484373370185,0.98388671875,0.9444597955236254,0.9441988950276243,0.05552486187845304,0.9997237569060774,0.9997237569060774,0.00027624309392265195,0.00888671875,0.533203125,0.006276414574184286,0.9510183987503271,258.0,0.9510183987503271,0.016493692441142134,0.9510183987503271,0.9510183987503271,0.055248618784530384,3619.0,3418.0,200.0,0.12507822636794214,170.9000000000046,-20.728085247604927,-0.14148987699381155,-10.050000000000008,-3.5100001329556108,-0.09000000000000002,
han_pdqn,HAN+PDQN,3,131.15327491261996,1.272273730761898,0.9187681204244702,2.609363223982347,482.3402101587497,0.8867924528301887,0.11320754716981132,0.3188405797101449,10240.0,114.0,0.0111328125,41.400001645088196,155.4000015258789,53.0,6.0,0.9848242186009883,0.9888671875,0.9366452693273792,0.9361227336122734,0.06331938633193863,0.999442119944212,0.999442119944212,0.0005578800557880056,0.00458984375,0.275390625,0.005845149327983992,0.9543071319246259,301.0,0.9543071319246259,0.015598179291732522,0.9543071319246259,0.9543071319246259,0.06331938633193863,3583.0,3356.0,227.0,0.14372473485064055,167.8000000000039,-22.756279355092907,-0.14944600705609576,-11.350000000000026,-2.331000084988773,-0.06000000000000001,
han_pdqn,HAN+PDQN,4,135.39230043441057,1.1114466419238085,0.8311055880220762,2.280232922235196,403.9477859271152,0.9487179487179487,0.05128205128205128,0.28846153846153844,10240.0,136.0,0.01328125,62.40000247955322,198.40000200271606,78.0,4.0,0.9806249998044223,0.98671875,0.9534551684751571,0.9529109589041096,0.04651826484018265,0.9994292237442922,0.9994292237442922,0.0005707762557077625,0.0072265625,0.43359375,0.00591536263598892,0.9537709454011727,255.0,0.9537709454011727,0.015801005190885144,0.9537709454011727,0.9537709454011727,0.04594748858447489,3502.0,3339.0,161.0,0.12097867203567392,166.9500000000037,-20.256279894669163,-0.13541980195689335,-8.14999999999998,-2.9760001096874475,-0.04000000000000001,
han_pdqn,HAN+PDQN,5,148.7260138578713,0.8571187956595364,0.7202448936710434,1.973542980632941,314.6528036668701,0.7768595041322314,0.2231404958677686,0.1896551724137931,10240.0,130.0,0.0126953125,69.60000276565552,199.60000157356262,121.0,27.0,0.9805078123463318,0.9873046875,0.9746447478406242,0.9735596994155302,0.025327024770386862,0.9988867241859171,0.9988867241859171,0.001113275814082939,0.0091796875,0.55078125,0.005959318432791757,0.9534354250567634,212.0,0.9534354250567634,0.01621945983871723,0.9534354250567634,0.9534354250567634,0.025327024770386862,3589.0,3498.0,91.0,0.08995220230613783,174.90000000000552,-18.230503247557206,-0.12948327487653713,-4.549999999999992,-2.994000120088458,-0.2700000000000002,
han_pdqn,HAN+PDQN,6,133.62030184734613,1.0671250168510011,0.8020755839297855,2.2439737372612245,374.19855361582484,0.8723404255319149,0.1276595744680851,0.2336448598130841,10240.0,172.0,0.016796875,64.2000025510788,236.20000183582306,94.0,12.0,0.9769335935707204,0.983203125,0.9506920415224913,0.9506920415224913,0.04930795847750865,1.0,1.0,0.0,0.0080078125,0.48046874999999994,0.005954688894167579,0.9534707575009128,253.0,0.9534707575009128,0.015926458621164177,0.9534707575009128,0.9534707575009128,0.049019607843137254,3468.0,3297.0,170.0,0.11349667989560959,164.85000000000323,-18.884654353998368,-0.13204388750507537,-8.549999999999986,-3.543000134639442,-0.12000000000000005,
han_pdqn,HAN+PDQN,7,136.13029185077175,1.1700660800141258,0.8682295515978937,2.411203024877421,436.88211418113957,0.9807692307692307,0.019230769230769232,0.3625,10240.0,111.0,0.01083984375,48.00000190734863,159.00000166893005,52.0,1.0,0.9844726560870185,0.98916015625,0.9460061230169775,0.9460061230169775,0.05399387698302254,1.0,1.0,0.0,0.00498046875,0.298828125,0.006231558984812089,0.9513599416910119,263.0,0.9513599416910119,0.016357365853800872,0.9513599416910119,0.9513599416910119,0.05399387698302254,3593.0,3399.0,194.0,0.12853254315420404,169.9500000000044,-21.583005654312792,-0.1417022594312628,-9.700000000000003,-2.3850000938400626,-0.010000000000000002,
han_pdqn,HAN+PDQN,8,137.71155183482915,1.1872659343001795,0.895201472863595,2.525267753252,448.21906419456155,0.9402985074626866,0.05970149253731343,0.27586206896551724,10240.0,105.0,0.01025390625,52.20000207424164,157.20000207424164,67.0,4.0,0.9846484372974373,0.98974609375,0.9486896551724138,0.9484280198565913,0.05129619415333701,0.9997242140099283,0.9997242140099283,0.0002757859900717044,0.00615234375,0.369140625,0.006274766540143522,0.9510309452244833,278.0,0.9510309452244833,0.01656384659681857,0.9510309452244833,0.9510309452244833,0.05129619415333701,3625.0,3439.0,186.0,0.13033412741918043,171.95000000000485,-22.390535457963495,-0.14991245132945058,-9.299999999999997,-2.3580000940710306,-0.04000000000000001,
