method,display_name,episode,reward,avg_delay,total_energy,handover_success_rate,handover_failure_rate,forced_termination_rate,service_continuity_rate,service_availability_rate,task_completion_rate,task_success_rate,task_failure_rate,task_settlement_rate,task_resolution_rate,pending_task_rate,handover_frequency,active_load_balance_score,avg_load_balance_score,mec_activity_score,deadline_violation_rate,resolved_tasks,completed_tasks,deadline_violations,reward_delay,reward_energy,reward_qos,reward_task_success,reward_deadline_slack,reward_service_continuity,reward_handover,reward_load_balance,reward_enqueue,penalty_deadline,penalty_task_failure,penalty_queue_full,penalty_invalid_action,penalty_blocked,penalty_failed_handover,penalty_handover_cost,selected_offload
mappo_no_han,MAPPO,2,-83.6927606856466,3.285323092114677,3083.2699226176496,0.7766990291262136,0.22330097087378642,0.0,0.983675,0.98625,0.7381575815282075,0.7380697369986909,0.261811257884089,0.9998809948827799,0.9998809948827799,0.00011900511722004047,0.004291666666666667,0.0681618270960887,0.0681618270960887,0.1199074048238496,0.261811257884089,8402.0,6202.0,2200.0,-2393.2659075145357,-7.481168791404452,720.799999999938,2480.80000000029,574.7474590514626,-1.4692500000000026,5.015795037135229,0.0010397063551407237,0.0,-933.965315540991,-1759.9999999999343,-1241.0999999999033,0.0,-6.0,-6.899999999999998,-2.409999999999999,
mappo_no_han,MAPPO,3,-79.73694364765196,3.2176690706885744,3006.2233845967944,0.6915887850467289,0.308411214953271,0.0,0.985825,0.9885,0.7456778347442471,0.7456778347442471,0.25432216525575296,1.0,1.0,0.0,0.004458333333333333,0.059841615374926015,0.059841615374926015,0.1088804689856867,0.25432216525575296,8387.0,6254.0,2133.0,-2386.2852244763035,-7.54293511146199,795.1999999999433,2501.6000000002946,571.0632864173012,-1.2757500000000028,4.665533936044531,0.004961462111344273,0.0,-877.6180523253748,-1706.3999999999373,-1221.5999999999062,0.0,-5.0,-9.900000000000002,-2.225,
min_distance,Min-Distance,1,-86.03034212803787,3.303487911366756,2622.7874119010285,0.689922480620155,0.31007751937984496,0.0,0.9803166666666666,0.9835416666666666,0.7347373402744912,0.7344766410408042,0.2651685393258427,0.999645180366647,0.999645180366647,0.00035481963335304555,0.005375,0.09633779516295608,0.09633779516295608,0.15488215163350105,0.2651685393258427,8452.0,6210.0,2242.0,-2420.7567987153484,-5.262965950878981,690.3999999999002,2484.0000000002906,559.05328119568,-1.771500000000002,5.215931144276895,0.0009453705118878441,0.0,-921.2450994384992,-1793.5999999999324,-1254.2999999999013,0.0,-6.0,-12.000000000000007,-2.689999999999997,1.0
min_distance,Min-Distance,2,-91.59487147066984,3.3841534975013774,2755.169415207358,0.64,0.36,0.0,0.9823333333333333,0.9854583333333333,0.7280733071522075,0.7280733071522075,0.2719266928477925,1.0,1.0,0.0,0.005208333333333333,0.1278224093406567,0.1278224093406567,0.16464646200959882,0.2719266928477925,8403.0,6118.0,2285.0,-2443.4826850211143,-5.295470143767287,619.1999999999249,2447.200000000282,551.3582141202859,-1.5900000000000007,4.699287234932307,0.06195049212129013,0.0,-990.6468991866112,-1827.9999999999304,-1315.799999999892,0.0,-6.0,-13.50000000000001,-2.409999999999999,1.0
min_distance,Min-Distance,3,-88.4064417029592,3.3202437721662563,2703.00536569312,0.6722689075630253,0.3277310924369748,0.0,0.9855666666666666,0.9885416666666667,0.7337786259541985,0.7335161559556457,0.2661261476093955,0.9996423035650411,0.9996423035650411,0.0003576964349588649,0.004958333333333334,0.09633848158798441,0.09633848158798441,0.15265151240552466,0.2661261476093955,8384.0,6152.0,2232.0,-2442.295401414012,-5.419292084176362,675.1999999999633,2460.8000000002853,543.7747873144638,-1.2990000000000022,4.711967719533709,0.0010191128843866192,0.0,-932.5278662734871,-1785.5999999999328,-1309.199999999893,0.0,-5.0,-11.700000000000006,-2.409999999999999,1.0
maddpg,MADDPG,1,-89.27763598717928,3.590212884465091,3098.6288258378027,0.7435424354243543,0.2564575645756458,0.0,0.9430250000000002,0.970125,0.6849704142011834,0.6845653459491425,0.31484328799526906,0.9994086339444116,0.9994086339444116,0.0005913660555884093,0.04516666666666667,0.06313961229800831,0.06313961229800831,0.08476430817196766,0.31484328799526906,8450.0,5788.0,2662.0,-2550.4286817533666,-6.032119409720815,185.59999999998396,2315.200000000252,510.25429512190976,-5.127750000000006,50.978200122253206,-0.0007692366152471042,0.0,-1172.3052304522523,-2129.5999999999362,-266.70000000000437,-5.5,-6.0,-80.0999999999996,-24.18500000000016,
maddpg,MADDPG,2,-83.65656508130405,3.5852395767688305,3070.729796186834,0.7046979865771812,0.2953020134228188,0.0,0.9729666666666666,0.9804166666666667,0.6926097822206355,0.6926097822206355,0.30739021777936454,1.0,1.0,0.0,0.012416666666666666,0.06972665053558856,0.06972665053558856,0.10202019978314639,0.30739021777936454,8403.0,5820.0,2583.0,-2533.6416973842256,-5.891158356488446,261.60000000001185,2328.000000000255,516.9027027448593,-2.4329999999999954,13.25514925603018,0.008461536110082246,0.0,-1164.9523055163104,-2066.399999999922,-297.60000000000554,-2.0,-6.0,-25.20000000000004,-6.310000000000008,
maddpg,MADDPG,3,-71.42108092506523,3.440906377070754,2877.869510209114,0.73,0.27,0.0,0.9865416666666667,0.9890416666666667,0.7185114503816794,0.7182544413974007,0.2813878621676404,0.9996423035650411,0.9996423035650411,0.0003576964349588649,0.004166666666666667,0.0596778228288238,0.0596778228288238,0.10753366764013966,0.2813878621676404,8384.0,6024.0,2360.0,-2497.0388396558355,-5.941303233844457,521.5999999999399,2409.6000000002737,525.5889372285486,-1.2112500000000028,4.601018325788297,0.01043298241802463,0.0,-1031.1096756788186,-1887.999999999927,-313.2000000000061,0.0,-5.0,-8.099999999999998,-2.2,
random,Random,1,-191.48423625929775,3.6210305984879914,2801.6224474252035,0.7500347560127902,0.2499652439872098,0.0008334490901514099,0.37789166666666685,0.7375416666666667,0.5846664296717621,0.5835600236546422,0.4145476049674749,0.9981076286221171,0.9981076286221171,0.0018923713778829095,0.5994166666666667,0.0,0.0,0.014730639134844145,0.4145476049674749,8439.0,4934.0,3505.0,-2483.1025485187392,-7.343004582220673,-830.4000000000153,1973.6000000001748,396.3951752751694,-55.98975000000007,675.9254834237211,0.04270474385115295,0.0,-1223.347895423352,-2804.0000000000896,-533.4000000000104,-14.0,-5.0,-1070.3999999999292,-323.78499999994756,0.5
random,Random,2,-199.1046095908978,3.7297071179814223,2974.0151249243704,0.7417008713184993,0.2582991286815007,0.0007914807886026767,0.38674166666666676,0.7339166666666667,0.582816968541468,0.582054028323218,0.41663691538736164,0.9986909437105795,0.9986909437105795,0.0013090562894204451,0.578625,0.0,0.0,0.020749157449851435,0.41663691538736164,8392.0,4891.0,3501.0,-2515.9257626058766,-7.281436208434423,-844.4000000000315,1956.4000000001708,396.5908831536454,-55.19325000000004,647.0840123896779,0.13857619286794023,0.0,-1342.1902631053918,-2800.800000000089,-698.3999999999854,-14.5,-3.0,-1067.3999999999296,-309.1549999999609,0.5
random,Random,3,-199.0134094931,3.6902200398011806,2908.291363210588,0.7456634706872576,0.2543365293127424,0.0012426900584795323,0.3970916666666665,0.7386666666666667,0.575714114975499,0.5743412423989508,0.4232741147013235,0.9976153571002743,0.9976153571002743,0.002384642899725766,0.5692916666666666,0.0,0.0,0.016372053263088066,0.4232741147013235,8367.0,4817.0,3550.0,-2501.869920484273,-7.068613290697607,-913.2000000000087,1926.8000000001641,386.03469188555005,-54.26175000000013,636.9654124977917,0.02230769247021168,0.0,-1323.9317974837695,-2840.0000000000978,-712.1999999999833,-13.5,-3.0,-1034.3999999999346,-305.7499999999636,0.5
joint_greedy,Joint Greedy,1,-129.38837916209957,4.1836098338776555,4078.53868748832,0.8068181818181818,0.19318181818181818,0.011235955056179775,0.928925,0.931125,0.5672542292677156,0.5671200473092844,0.4326434062684802,0.9997634535777646,0.9997634535777646,0.0002365464222353637,0.0036666666666666666,0.0,0.0,0.0,0.4326434062684802,8453.0,4795.0,3658.0,-2639.3535077960514,-6.992985145964924,-1008.3999999999915,1918.0000000001621,423.2853952508343,-6.396750000000074,4.420868123030325,0.0,0.0,-1679.1949369158235,-2926.4000000001174,0.0,-0.5,-6.0,-4.799999999999999,-2.130000000000001,
joint_greedy,Joint Greedy,2,-133.48930182316272,4.276125244471135,4236.3013342137665,0.8369565217391305,0.16304347826086957,0.0,0.9436166666666667,0.9459166666666666,0.5647927584564079,0.5643222658574318,0.4348446983220278,0.9991669641794597,0.9991669641794597,0.0008330358205402833,0.003833333333333333,0.0,0.0,0.0,0.4348446983220278,8396.0,4742.0,3654.0,-2724.9935672781985,-6.895107679075854,-1026.4000000000217,1896.8000000001573,421.9219924749155,-5.074500000000014,4.847851526333496,0.0,0.0,-1794.052412075213,-2923.2000000001167,0.0,0.0,-6.0,-4.499999999999999,-2.3099999999999996,
joint_greedy,Joint Greedy,3,-121.68246822250138,4.12656990627645,4142.2102411991145,0.8170731707317073,0.18292682926829268,0.0,0.9559083333333334,0.9579583333333334,0.5890067962322643,0.5890067962322643,0.4109932037677358,1.0,1.0,0.0,0.003416666666666667,0.0,0.0,0.0,0.4109932037677358,8387.0,4940.0,3447.0,-2697.2911751441366,-7.155514906309898,-781.600000000012,1976.0000000001753,440.2692046728933,-3.968250000000018,4.244214623356801,0.0,0.0,-1656.4431030541054,-2757.600000000079,0.0,0.0,-5.0,-4.499999999999999,-2.0100000000000016,
full_local,Full-Local,1,-135.98140085051563,4.198465999691075,3928.4054791738454,0.8333333333333334,0.16666666666666666,0.0,0.8952583333333334,0.8972083333333334,0.5468860999289604,0.5463039621525725,0.45263157894736844,0.9989355410999409,0.9989355410999409,0.0010644589000591367,0.00325,0.0,0.0,0.0,0.45263157894736844,8446.0,4619.0,3827.0,-2544.70114983139,-6.743562821148955,-1213.999999999912,1847.600000000146,407.27588988955426,-9.426750000000045,4.120557192708674,0.0,0.0,-1698.313433021832,-3061.600000000148,0.0,0.0,-6.0,-3.899999999999999,-1.9500000000000015,
full_local,Full-Local,2,-134.5252501909901,4.278230427023374,4212.259381537384,0.8409090909090909,0.1590909090909091,0.0,0.9373,0.9395,0.5612111097866254,0.5602760918719505,0.43805783648696894,0.9983339283589194,0.9983339283589194,0.0016660716410805665,0.0036666666666666666,0.0,0.0,0.0,0.43805783648696894,8389.0,4708.0,3681.0,-2707.2387656271926,-6.853627685423241,-1061.599999999993,1883.2000000001542,418.4121153000226,-5.642999999999998,4.680791743191661,0.0,0.0,-1792.059691474936,-2944.8000000001216,0.0,0.0,-6.0,-4.199999999999999,-2.22,
full_local,Full-Local,3,-129.33869755133438,4.1424074659024726,3958.0468205328416,0.8076923076923077,0.19230769230769232,0.0,0.9130916666666667,0.9150416666666666,0.5640811455847256,0.5636103493501848,0.43555502563491116,0.9991653749850959,0.9991653749850959,0.0008346250149040181,0.00325,0.0,0.0,0.0,0.43555502563491116,8380.0,4727.0,3653.0,-2576.5907523404135,-6.857996882786003,-1031.5999999999901,1890.800000000156,421.56890041566805,-7.821749999999953,4.021585770779331,0.0,0.0,-1661.715336269103,-2922.4000000001165,0.0,0.0,-5.0,-4.499999999999999,-1.8900000000000015,
