method,display_name,episode,reward,avg_delay,total_energy,handover_success_rate,handover_failure_rate,forced_termination_rate,service_continuity_rate,service_availability_rate,task_completion_rate,task_resolution_rate,pending_task_rate,avg_load_balance_score,deadline_violation_rate,resolved_tasks,completed_tasks,deadline_violations,selected_offload
han_mappo_latency_priority,HAN+MAPPO,11,417.08822032427446,2.1889293631172695,1470.78943692965,0.7582417582417582,0.24175824175824176,0.0,0.9796199999999999,0.9823500000000001,0.5451667608818541,1.0,0.0,0.6061149069899834,0.4548332391181458,8845.0,4822.0,4023.0,
han_mappo_latency_priority,HAN+MAPPO,12,430.3690624645151,2.1836119986933045,1472.4692626494113,0.8717948717948718,0.1282051282051282,0.0,0.98061,0.98295,0.553983286908078,0.9998885918003565,0.00011140819964349375,0.6135409770784771,0.446016713091922,8975.0,4972.0,4003.0,
han_mappo_latency_priority,HAN+MAPPO,13,425.66237685389376,2.175990811341333,1429.653509359501,0.7582417582417582,0.24175824175824176,0.0,0.9796199999999999,0.9823500000000001,0.5527507357935251,0.9998868138087154,0.00011318619128466328,0.6081951558175486,0.447249264206475,8834.0,4883.0,3951.0,
han_mappo_latency_priority,HAN+MAPPO,14,421.05323767881964,2.1820271514561758,1471.303107619686,0.7640449438202247,0.23595505617977527,0.0,0.97973,0.9824,0.5551524770434191,0.9998866470188166,0.00011335298118340512,0.6137760184260175,0.44484752295658087,8821.0,4897.0,3924.0,
han_mappo_latency_priority,HAN+MAPPO,15,426.02744639537036,2.1922666535810595,1488.41719375232,0.8395061728395061,0.16049382716049382,0.0,0.98037,0.9828,0.5535470668485676,1.0,0.0,0.6125167600373473,0.4464529331514325,8796.0,4869.0,3927.0,
han_mappo_latency_priority,HAN+MAPPO,16,416.44185374691955,2.1811625049975665,1429.7698268911477,0.7816091954022989,0.21839080459770116,0.0,0.9798899999999999,0.9825,0.5493069756873438,0.9997728305315765,0.00022716946842344388,0.6134743339993336,0.45069302431265623,8802.0,4835.0,3967.0,
han_mappo_latency_priority,HAN+MAPPO,17,414.56216458002166,2.188542380764633,1479.0456397358548,0.8,0.2,0.0,0.98005,0.9826,0.5432487081554707,1.0,0.0,0.6132311022311021,0.45675129184452934,8902.0,4836.0,4066.0,
han_mappo_latency_priority,HAN+MAPPO,18,414.02983180053263,2.189083063341413,1463.2300729243902,0.8095238095238095,0.19047619047619047,0.0,0.98013,0.98265,0.5451546860782529,0.9998862731718412,0.00011372682815876265,0.6116826617826618,0.45484531392174704,8792.0,4793.0,3999.0,
han_mappo_latency_priority,HAN+MAPPO,19,416.26937845105016,2.184295613678161,1471.896775826298,0.7472527472527473,0.25274725274725274,0.0,0.9795699999999999,0.9823,0.5464070151463387,0.9997722873733349,0.00022771262666514857,0.6129496198246194,0.45359298485366134,8781.0,4798.0,3983.0,
han_mappo_latency_priority,HAN+MAPPO,20,425.82841971364314,2.1887231207464417,1483.6374016665895,0.85,0.15,0.0,0.9804499999999999,0.98285,0.5492462881106199,0.9997733711048159,0.00022662889518413598,0.6143339660339655,0.45075371188938,8823.0,4846.0,3977.0,
max_elev,Max-Elev,1,406.2335623552387,2.2358236485567886,813.7171806100323,0.7525773195876289,0.24742268041237114,0.0,0.97934,0.98225,0.5437902587863035,1.0,0.0,0.6906305139305139,0.45620974121369645,8849.0,4812.0,4037.0,1.0
max_elev,Max-Elev,2,407.3675657199602,2.2451819851156904,818.3281217166942,0.7156862745098039,0.28431372549019607,0.0,0.9789399999999999,0.982,0.5433070866141733,0.9996577686516085,0.00034223134839151266,0.6927661685536685,0.4566929133858268,8763.0,4761.0,4002.0,1.0
max_elev,Max-Elev,3,384.4521585392128,2.2382742152367365,804.6116779850616,0.7849462365591398,0.21505376344086022,0.0,0.97966,0.98245,0.5310842829741622,0.9998871841155235,0.0001128158844765343,0.6908110389610403,0.46891571702583773,8863.0,4707.0,4156.0,1.0
max_elev,Max-Elev,4,405.6633598326668,2.238542128487842,828.4489794613668,0.7934782608695652,0.20652173913043478,0.0,0.9797399999999999,0.9825,0.542407660738714,0.9998860139063034,0.00011398609369656902,0.6927338300588308,0.4575923392612859,8772.0,4758.0,4014.0,1.0
max_elev,Max-Elev,5,405.53027829215915,2.2419615711761876,830.7934142379374,0.7448979591836735,0.25510204081632654,0.0,0.97926,0.9822,0.54181654676259,1.0,0.0,0.6898545954045955,0.45818345323741005,8896.0,4820.0,4076.0,1.0
max_elev,Max-Elev,6,412.1223552019327,2.2521222973420105,814.1991559261015,0.7684210526315789,0.23157894736842105,0.0,0.9795,0.9823500000000001,0.5543690435181996,0.9998851894374282,0.0001148105625717566,0.6914595626595633,0.44563095648180046,8709.0,4828.0,3881.0,1.0
max_elev,Max-Elev,7,403.2842183037695,2.2400761603595916,814.4455178047946,0.6636363636363637,0.33636363636363636,0.0,0.9783,0.9816,0.5412006391234878,1.0,0.0,0.6951901515151517,0.4587993608765122,8762.0,4742.0,4020.0,1.0
max_elev,Max-Elev,8,392.60802409962486,2.2636637427433377,839.0086152086895,0.8372093023255814,0.16279069767441862,0.0,0.98017,0.98275,0.5389544688026982,0.9996628455832771,0.00033715441672285906,0.6906305749805751,0.46104553119730185,8895.0,4794.0,4101.0,1.0
max_elev,Max-Elev,9,410.09904155873414,2.2309339609596823,805.4950852384302,0.776595744680851,0.22340425531914893,0.0,0.97958,0.9824,0.5465342012104603,0.999885818680064,0.00011418131993605846,0.6928390026640038,0.4534657987895398,8757.0,4786.0,3971.0,1.0
max_elev,Max-Elev,10,393.8649434409279,2.2469808033472174,814.4118608369816,0.7525773195876289,0.24742268041237114,0.0,0.97934,0.98225,0.5356415478615071,0.9998868650299808,0.00011313497001923294,0.6904181540681544,0.46435845213849286,8838.0,4734.0,4104.0,1.0
max_elev,Max-Elev,11,401.76127235253887,2.2528779736191193,820.2821842280962,0.7684210526315789,0.23157894736842105,0.0,0.9794999999999999,0.9823500000000001,0.5390006782726656,0.9997739602169982,0.0002260397830018083,0.6923708791208789,0.4609993217273344,8846.0,4768.0,4078.0,1.0
max_elev,Max-Elev,12,411.6699790595376,2.24442495306136,828.5863748200493,0.7604166666666666,0.23958333333333334,0.0,0.97942,0.9823,0.5458398393932634,1.0,0.0,0.6913079785410672,0.4541601606067366,8966.0,4894.0,4072.0,1.0
max_elev,Max-Elev,13,409.1488084998649,2.231400832749657,804.1585443734947,0.776595744680851,0.22340425531914893,0.0,0.97958,0.9824,0.5445174444947893,0.999886736889795,0.00011326311020500623,0.6909362359862358,0.4554825555052107,8828.0,4807.0,4021.0,1.0
max_elev,Max-Elev,14,405.10870721592784,2.239526329114061,823.1536639250685,0.7684210526315789,0.23157894736842105,0.0,0.9794999999999999,0.9823500000000001,0.5471248724055802,1.0,0.0,0.6924666878872767,0.4528751275944199,8817.0,4824.0,3993.0,1.0
max_elev,Max-Elev,15,408.08079252935966,2.2534968870928633,835.6059670638398,0.7934782608695652,0.20652173913043478,0.0,0.9797399999999999,0.9825,0.5454545454545454,0.9998862343572241,0.00011376564277588168,0.6911890498390498,0.45454545454545453,8789.0,4794.0,3995.0,1.0
max_elev,Max-Elev,16,400.54091259634816,2.2375592150350494,809.3472141719943,0.8111111111111111,0.18888888888888888,0.0,0.9799,0.9826,0.540644868301544,1.0,0.0,0.6900726773226772,0.45935513169845593,8808.0,4762.0,4046.0,1.0
max_elev,Max-Elev,17,398.11872199509367,2.243532451089238,839.7278547102085,0.8202247191011236,0.1797752808988764,0.0,0.97998,0.98265,0.5338954468802698,0.9997752051253231,0.00022479487467685737,0.6907862248862253,0.4661045531197302,8895.0,4749.0,4146.0,1.0
max_elev,Max-Elev,18,398.2164524721142,2.246375279595432,823.344103142163,0.7849462365591398,0.21505376344086022,0.0,0.97966,0.98245,0.5374985774439512,0.9998862084660901,0.0001137915339098771,0.689249583749584,0.4625014225560487,8787.0,4723.0,4064.0,1.0
max_elev,Max-Elev,19,402.19712548865357,2.240343185416132,831.5829599352123,0.8488372093023255,0.1511627906976744,0.0,0.98022,0.9828,0.5396536007292616,1.0,0.0,0.6918947843822846,0.4603463992707384,8776.0,4736.0,4040.0,1.0
max_elev,Max-Elev,20,410.76471309480235,2.2458860041270654,831.2127474242577,0.7934782608695652,0.20652173913043478,0.0,0.9797399999999999,0.9825,0.5421864368337491,0.999886608459009,0.00011339154099104207,0.6911329531579531,0.4578135631662508,8818.0,4781.0,4037.0,1.0
min_distance,Min-Distance,1,406.2335623552387,2.2358236485567886,813.7171806100323,0.7525773195876289,0.24742268041237114,0.0,0.97934,0.98225,0.5437902587863035,1.0,0.0,0.6906305139305139,0.45620974121369645,8849.0,4812.0,4037.0,1.0
min_distance,Min-Distance,2,407.3675657199602,2.2451819851156904,818.3281217166942,0.7156862745098039,0.28431372549019607,0.0,0.9789399999999999,0.982,0.5433070866141733,0.9996577686516085,0.00034223134839151266,0.6927661685536685,0.4566929133858268,8763.0,4761.0,4002.0,1.0
min_distance,Min-Distance,3,384.4521585392128,2.2382742152367365,804.6116779850616,0.7849462365591398,0.21505376344086022,0.0,0.97966,0.98245,0.5310842829741622,0.9998871841155235,0.0001128158844765343,0.6908110389610403,0.46891571702583773,8863.0,4707.0,4156.0,1.0
min_distance,Min-Distance,4,405.6633598326668,2.238542128487842,828.4489794613668,0.7934782608695652,0.20652173913043478,0.0,0.9797399999999999,0.9825,0.542407660738714,0.9998860139063034,0.00011398609369656902,0.6927338300588308,0.4575923392612859,8772.0,4758.0,4014.0,1.0
min_distance,Min-Distance,5,405.53027829215915,2.2419615711761876,830.7934142379374,0.7448979591836735,0.25510204081632654,0.0,0.97926,0.9822,0.54181654676259,1.0,0.0,0.6898545954045955,0.45818345323741005,8896.0,4820.0,4076.0,1.0
min_distance,Min-Distance,6,412.1223552019327,2.2521222973420105,814.1991559261015,0.7684210526315789,0.23157894736842105,0.0,0.9795,0.9823500000000001,0.5543690435181996,0.9998851894374282,0.0001148105625717566,0.6914595626595633,0.44563095648180046,8709.0,4828.0,3881.0,1.0
min_distance,Min-Distance,7,403.2842183037695,2.2400761603595916,814.4455178047946,0.6636363636363637,0.33636363636363636,0.0,0.9783,0.9816,0.5412006391234878,1.0,0.0,0.6951901515151517,0.4587993608765122,8762.0,4742.0,4020.0,1.0
min_distance,Min-Distance,8,392.60802409962486,2.2636637427433377,839.0086152086895,0.8372093023255814,0.16279069767441862,0.0,0.98017,0.98275,0.5389544688026982,0.9996628455832771,0.00033715441672285906,0.6906305749805751,0.46104553119730185,8895.0,4794.0,4101.0,1.0
min_distance,Min-Distance,9,410.09904155873414,2.2309339609596823,805.4950852384302,0.776595744680851,0.22340425531914893,0.0,0.97958,0.9824,0.5465342012104603,0.999885818680064,0.00011418131993605846,0.6928390026640038,0.4534657987895398,8757.0,4786.0,3971.0,1.0
min_distance,Min-Distance,10,393.8649434409279,2.2469808033472174,814.4118608369816,0.7525773195876289,0.24742268041237114,0.0,0.97934,0.98225,0.5356415478615071,0.9998868650299808,0.00011313497001923294,0.6904181540681544,0.46435845213849286,8838.0,4734.0,4104.0,1.0
min_distance,Min-Distance,11,401.76127235253887,2.2528779736191193,820.2821842280962,0.7684210526315789,0.23157894736842105,0.0,0.9794999999999999,0.9823500000000001,0.5390006782726656,0.9997739602169982,0.0002260397830018083,0.6923708791208789,0.4609993217273344,8846.0,4768.0,4078.0,1.0
min_distance,Min-Distance,12,411.6699790595376,2.24442495306136,828.5863748200493,0.7604166666666666,0.23958333333333334,0.0,0.97942,0.9823,0.5458398393932634,1.0,0.0,0.6913079785410672,0.4541601606067366,8966.0,4894.0,4072.0,1.0
min_distance,Min-Distance,13,409.1488084998649,2.231400832749657,804.1585443734947,0.776595744680851,0.22340425531914893,0.0,0.97958,0.9824,0.5445174444947893,0.999886736889795,0.00011326311020500623,0.6909362359862358,0.4554825555052107,8828.0,4807.0,4021.0,1.0
min_distance,Min-Distance,14,405.10870721592784,2.239526329114061,823.1536639250685,0.7684210526315789,0.23157894736842105,0.0,0.9794999999999999,0.9823500000000001,0.5471248724055802,1.0,0.0,0.6924666878872767,0.4528751275944199,8817.0,4824.0,3993.0,1.0
min_distance,Min-Distance,15,408.08079252935966,2.2534968870928633,835.6059670638398,0.7934782608695652,0.20652173913043478,0.0,0.9797399999999999,0.9825,0.5454545454545454,0.9998862343572241,0.00011376564277588168,0.6911890498390498,0.45454545454545453,8789.0,4794.0,3995.0,1.0
min_distance,Min-Distance,16,400.54091259634816,2.2375592150350494,809.3472141719943,0.8111111111111111,0.18888888888888888,0.0,0.9799,0.9826,0.540644868301544,1.0,0.0,0.6900726773226772,0.45935513169845593,8808.0,4762.0,4046.0,1.0
min_distance,Min-Distance,17,398.11872199509367,2.243532451089238,839.7278547102085,0.8202247191011236,0.1797752808988764,0.0,0.97998,0.98265,0.5338954468802698,0.9997752051253231,0.00022479487467685737,0.6907862248862253,0.4661045531197302,8895.0,4749.0,4146.0,1.0
min_distance,Min-Distance,18,398.2164524721142,2.246375279595432,823.344103142163,0.7849462365591398,0.21505376344086022,0.0,0.97966,0.98245,0.5374985774439512,0.9998862084660901,0.0001137915339098771,0.689249583749584,0.4625014225560487,8787.0,4723.0,4064.0,1.0
min_distance,Min-Distance,19,402.19712548865357,2.240343185416132,831.5829599352123,0.8488372093023255,0.1511627906976744,0.0,0.98022,0.9828,0.5396536007292616,1.0,0.0,0.6918947843822846,0.4603463992707384,8776.0,4736.0,4040.0,1.0
min_distance,Min-Distance,20,410.76471309480235,2.2458860041270654,831.2127474242577,0.7934782608695652,0.20652173913043478,0.0,0.9797399999999999,0.9825,0.5421864368337491,0.999886608459009,0.00011339154099104207,0.6911329531579531,0.4578135631662508,8818.0,4781.0,4037.0,1.0
stay,Stay,1,362.73824939604424,2.188010814056826,737.0487521028114,0.8461538461538461,0.15384615384615385,0.0,0.8335500000000001,0.8355,0.5513993898395012,0.999867374005305,0.0001326259946949602,0.6555541139416129,0.44860061016049874,7539.0,4157.0,3382.0,1.0
stay,Stay,2,368.603993716517,2.1884414199181523,754.9579239576657,0.873015873015873,0.12698412698412698,0.0,0.8337100000000002,0.8356,0.5563002680965148,0.9995980168832909,0.00040198311670909824,0.6554741092241082,0.4436997319034853,7460.0,4150.0,3310.0,1.0
stay,Stay,3,352.11313576405297,2.1830533918114146,734.3549311043936,0.7857142857142857,0.21428571428571427,0.0,0.8331500000000002,0.83525,0.5447218919275995,0.9997358341038172,0.0002641658961828028,0.653333091908091,0.4552781080724006,7569.0,4123.0,3446.0,1.0
stay,Stay,4,358.9761828151777,2.1972964851575023,750.3445764935221,0.8461538461538461,0.15384615384615385,0.0,0.8335500000000001,0.8355,0.54968654128318,0.9996,0.0004,0.6554986041736032,0.45031345871682005,7497.0,4121.0,3376.0,1.0
stay,Stay,5,361.1138755417978,2.191764985517045,755.5470011975247,0.9016393442622951,0.09836065573770492,0.0,0.8338700000000001,0.8357,0.5510312004230565,1.0,0.0,0.6548974969474957,0.4489687995769434,7564.0,4168.0,3396.0,1.0
stay,Stay,6,368.25957939819165,2.1898797550301805,734.2637435251577,0.859375,0.140625,0.0,0.8336300000000002,0.83555,0.5636882129277566,0.9997284822155851,0.00027151778441487917,0.6567733988233979,0.43631178707224333,7364.0,4151.0,3213.0,1.0
stay,Stay,7,358.74395428039435,2.1862314146109334,733.4714104991517,0.873015873015873,0.12698412698412698,0.0,0.8337100000000002,0.8356,0.5491065430605938,0.9998656636217088,0.00013433637829124128,0.6555208874458867,0.45089345693940613,7443.0,4087.0,3356.0,1.0
stay,Stay,8,356.92362245836057,2.2011667199355567,759.5473130949899,0.9016393442622951,0.09836065573770492,0.0,0.8338700000000001,0.8357,0.5545636242504997,0.9994673058995872,0.0005326941004128379,0.6546179043179035,0.44543637574950035,7505.0,4162.0,3343.0,1.0
stay,Stay,9,365.0777299267558,2.17981097978618,728.1163064932189,0.7746478873239436,0.22535211267605634,0.0,0.8330700000000002,0.8351999999999999,0.554255748285599,0.9998655552567894,0.00013444474321054048,0.6565350288600273,0.44574425171440096,7437.0,4122.0,3315.0,1.0
stay,Stay,10,342.78877432374185,2.194614938190669,722.4987047971129,0.8088235294117647,0.19117647058823528,0.0,0.8333100000000002,0.83535,0.5379991986109256,0.9997329416477501,0.00026705835224996664,0.6551616744366734,0.4620008013890744,7487.0,4028.0,3459.0,1.0
stay,Stay,11,356.3499221661409,2.18551726808541,740.4621212181645,0.7971014492753623,0.2028985507246377,0.0,0.8332300000000001,0.8352999999999999,0.5431377754181046,0.9998672859986728,0.00013271400132714,0.6579032217782212,0.4568622245818954,7534.0,4092.0,3442.0,1.0
stay,Stay,12,364.6383061182131,2.1906535303365793,749.2830852005951,0.8333333333333334,0.16666666666666666,0.0,0.8334700000000002,0.83545,0.5549848544712235,0.9997366688610928,0.00026333113890717575,0.6536049506049498,0.4450151455287765,7593.0,4214.0,3379.0,1.0
stay,Stay,13,363.5123462980804,2.180630859449192,730.6830466132792,0.8333333333333334,0.16666666666666666,0.0,0.8334700000000002,0.83545,0.5530495128786868,0.999733155436958,0.000266844563042028,0.6564541347541337,0.44695048712131324,7493.0,4144.0,3349.0,1.0
stay,Stay,14,357.3091988912279,2.1928000936776293,745.4735335053147,0.9322033898305084,0.06779661016949153,0.0,0.8340300000000002,0.8358,0.5522967724655149,0.9998660953401178,0.0001339046598821639,0.6544085248085237,0.44770322753448505,7467.0,4124.0,3343.0,1.0
stay,Stay,15,356.45040619924623,2.2004186150376,755.4579760146332,0.7534246575342466,0.2465753424657534,0.0,0.8329100000000003,0.8351,0.5516637478108581,1.0,0.0,0.6572252164502148,0.44833625218914186,7423.0,4095.0,3328.0,1.0
stay,Stay,16,357.9278419936741,2.1854138693502385,738.8194139323467,0.859375,0.140625,0.0,0.8336300000000001,0.83555,0.5497396181065562,0.999733012948872,0.00026698705112802027,0.6550244089244077,0.4502603818934437,7489.0,4117.0,3372.0,1.0
stay,Stay,17,351.670412772265,2.1918210457321305,762.5493440350989,0.8461538461538461,0.15384615384615385,0.0,0.8335500000000002,0.8355,0.5403471578110507,1.0,0.0,0.654672150072149,0.45965284218894925,7547.0,4078.0,3469.0,1.0
stay,Stay,18,350.46169859231907,2.1903580692968694,740.8227082443061,0.8088235294117647,0.19117647058823528,0.0,0.8333100000000002,0.83535,0.5437651494748182,1.0,0.0,0.6532360250860242,0.4562348505251818,7426.0,4038.0,3388.0,1.0
stay,Stay,19,353.7101349521646,2.1933795092893154,757.3759730275989,0.7051282051282052,0.2948717948717949,0.0,0.8325100000000002,0.83485,0.5430093209054594,0.9998668619358274,0.00013313806417254693,0.6542869408369395,0.4569906790945406,7510.0,4078.0,3432.0,1.0
stay,Stay,20,370.1109032875797,2.19323573412146,744.3191601164261,0.7857142857142857,0.21428571428571427,0.0,0.8331500000000002,0.83525,0.5543231324335159,0.9998663816141101,0.00013361838588989844,0.6566053502053496,0.445676867566484,7483.0,4148.0,3335.0,1.0
max_rvt,Max-RVT,1,422.76092460606407,2.1695814327304115,985.7727471899229,0.7346938775510204,0.2653061224489796,0.0,0.9707299999999999,0.97955,0.5521660240417329,1.0,0.0,0.4261613587827408,0.4478339759582672,8818.0,4869.0,3949.0,1.0
max_rvt,Max-RVT,2,428.119726220507,2.1739434367793216,994.361235276878,0.782608695652174,0.21739130434782608,0.0,0.9721699999999999,0.98045,0.5551617697496285,0.9998856881572931,0.00011431184270690443,0.426639802865614,0.44483823025037156,8747.0,4856.0,3891.0,1.0
max_rvt,Max-RVT,3,404.08237354909306,2.172218517411876,973.0042296718066,0.7686832740213523,0.2313167259786477,0.0,0.9717699999999999,0.9802,0.5413839891451832,0.9998869417750141,0.00011305822498586772,0.42878630260395056,0.45861601085481685,8844.0,4788.0,4056.0,1.0
max_rvt,Max-RVT,4,423.0501215358937,2.1676434630530763,998.2100388064196,0.738831615120275,0.2611683848797251,0.0,0.9709199999999999,0.97965,0.5517004465819306,1.0,0.0,0.42590293021636155,0.4482995534180694,8733.0,4818.0,3915.0,1.0
max_rvt,Max-RVT,5,425.6880561061394,2.1727835540954654,1014.0297890769037,0.8150943396226416,0.18490566037735848,0.0,0.9730499999999999,0.981,0.5516930022573363,0.9997743173098623,0.00022568269013766644,0.4246004082331276,0.44830699774266364,8860.0,4888.0,3972.0,1.0
max_rvt,Max-RVT,6,432.40440320688276,2.1766347497893177,984.0255845820242,0.8,0.2,0.0,0.9726499999999999,0.98075,0.5634920634920635,1.0,0.0,0.42347740070123907,0.4365079365079365,8694.0,4899.0,3795.0,1.0
max_rvt,Max-RVT,7,420.5897615579371,2.171310948851245,989.0809466515844,0.7642857142857142,0.2357142857142857,0.0,0.9717499999999999,0.98015,0.5492216117216118,1.0,0.0,0.42659712224511337,0.4507783882783883,8736.0,4798.0,3938.0,1.0
max_rvt,Max-RVT,8,416.1814799194325,2.182237398303631,1019.6575869661341,0.782608695652174,0.21739130434782608,0.0,0.9721699999999999,0.98045,0.5512965050732808,0.9997745716862038,0.0002254283137962128,0.4269649457877801,0.4487034949267193,8870.0,4890.0,3980.0,1.0
max_rvt,Max-RVT,9,425.3408337107026,2.170564834962864,973.9891215795758,0.7491289198606271,0.2508710801393728,0.0,0.9712399999999999,0.97985,0.554335392358728,0.9998856227839414,0.00011437721605856113,0.4290136268582523,0.445664607641272,8742.0,4846.0,3896.0,1.0
max_rvt,Max-RVT,10,412.9865788119523,2.172080098439034,997.3385172220087,0.7578947368421053,0.24210526315789474,0.0,0.9714499999999998,0.98,0.5445881552076243,0.999886557005105,0.00011344299489506523,0.42877671310155024,0.4554118447923758,8814.0,4800.0,4014.0,1.0
max_rvt,Max-RVT,11,423.1993451546896,2.1730230333413862,999.8365603683357,0.8120300751879699,0.18796992481203006,0.0,0.9729699999999999,0.98095,0.5475138747310001,1.0,0.0,0.42447579896667753,0.4524861252689999,8829.0,4834.0,3995.0,1.0
max_rvt,Max-RVT,12,432.7685948086729,2.1731587468930718,1008.1130848516663,0.7678571428571429,0.23214285714285715,0.0,0.9717999999999999,0.9802,0.556599552572707,0.9997763363900694,0.00022366360993066427,0.4243661599847451,0.44340044742729307,8940.0,4976.0,3964.0,1.0
max_rvt,Max-RVT,13,428.52822468688316,2.1635055870591064,974.7854493972187,0.782608695652174,0.21739130434782608,0.0,0.9721699999999999,0.98045,0.5542578523642137,1.0,0.0,0.4275904691339378,0.44574214763578635,8819.0,4888.0,3931.0,1.0
max_rvt,Max-RVT,14,421.9491497794893,2.1721963347020865,1004.9912749962922,0.7912087912087912,0.2087912087912088,0.0,0.9724099999999999,0.9806,0.5551001821493625,0.9997723651263374,0.00022763487366264513,0.42949765103227183,0.44489981785063754,8784.0,4876.0,3908.0,1.0
max_rvt,Max-RVT,15,427.19776121545164,2.1826252834215514,1008.85729591794,0.7632508833922261,0.23674911660777384,0.0,0.9716099999999999,0.9801,0.5549343981745579,0.999771871791947,0.00022812820805292574,0.4261979643588661,0.4450656018254421,8765.0,4864.0,3901.0,1.0
max_rvt,Max-RVT,16,419.950641753628,2.1668780160050405,980.9844065818494,0.7624113475177305,0.2375886524822695,0.0,0.9716399999999998,0.9801,0.5503355704697986,1.0,0.0,0.4271125474182202,0.44966442953020136,8791.0,4838.0,3953.0,1.0
max_rvt,Max-RVT,17,414.67666193477487,2.1746206881077876,1016.0654257995311,0.7543859649122807,0.24561403508771928,0.0,0.9713999999999998,0.97995,0.5421129777878002,0.9998872604284104,0.00011273957158962796,0.4286556404938228,0.4578870222121998,8869.0,4808.0,4061.0,1.0
max_rvt,Max-RVT,18,420.0172319454442,2.1726156223901376,1001.9118352614995,0.8029739776951673,0.1970260223048327,0.0,0.9727299999999999,0.9808,0.5478547854785478,0.9996587030716724,0.00034129692832764505,0.42606996174210476,0.4521452145214521,8787.0,4814.0,3973.0,1.0
max_rvt,Max-RVT,19,417.55980197997127,2.1741474311102604,1001.8747154133663,0.7570422535211268,0.24295774647887325,0.0,0.9714799999999999,0.98,0.5470212280301301,0.9997717937015062,0.00022820629849383843,0.42502214585711856,0.4529787719698699,8762.0,4793.0,3969.0,1.0
max_rvt,Max-RVT,20,429.8623990230951,2.1818790922821982,1006.955443626029,0.8,0.2,0.0,0.9726499999999999,0.98075,0.552437223042836,1.0,0.0,0.42802164545065613,0.44756277695716395,8801.0,4862.0,3939.0,1.0
threshold_rvt_adaptive,Threshold-RVT Adaptive,1,458.2450821099735,3.745153451368621,4145.686337890667,0.8607594936708861,0.13924050632911392,0.0,0.98053,0.9829,0.6110671936758894,1.0,0.0,0.623792460317461,0.38893280632411065,8855.0,5411.0,3444.0,
threshold_rvt_adaptive,Threshold-RVT Adaptive,2,419.79877309990866,3.883347619489831,4253.677418475664,0.7472527472527473,0.25274725274725274,0.0,0.9795699999999999,0.9823,0.5995893223819302,1.0,0.0,0.621740873015874,0.4004106776180698,8766.0,5256.0,3510.0,
