method,display_name,is_system,episodes,mean_reward,std_reward,avg_delay,total_energy,handover_success_rate,handover_failure_rate,forced_termination_rate,service_continuity_rate,service_availability_rate,task_completion_rate,task_success_rate,task_failure_rate,task_settlement_rate,task_resolution_rate,pending_task_rate,deadline_violation_rate,handover_frequency,mec_load_fairness,active_load_balance_score,avg_load_balance_score,energy_per_resolved_task,energy_per_successful_task,handover_action_rate,local_compute_rate,mean_offload_ratio,reward_delay,reward_energy,reward_qos,reward_task_success,reward_deadline_slack,reward_service_continuity,reward_handover,reward_load_balance,reward_enqueue,penalty_deadline,penalty_task_failure,penalty_queue_full,penalty_invalid_action,penalty_blocked,penalty_failed_handover,penalty_handover_cost,selection_metric,selection_score,primary_metric_win_count,primary_metric_wins_text,selected_offload,method_variant,training_history,source
han_attn_cpq_latency_priority_g1_300k_600s_u30,CPQ-HAN+Attn,True,3,-25.41590542173962,5.546833698586851,2.6785471729032757,1456.3018592489805,0.7398263966732165,0.26017360332678346,0.0,0.9561259259259258,0.9808148148148148,0.8243334943049255,0.824290276188214,0.1756567717334169,0.9999470479216309,0.9999470479216309,5.295207836907598e-05,0.1756567717334169,0.04114814814814815,0.058768204810368395,0.058768204810368395,0.058768204810368395,0.23146519617202338,0.28077799342846665,0.0385,0.0,0.7852510809898376,-1600.357154695778,-5.0340040899867375,1190.6666666666833,2074.6666666668643,492.9076767960687,-3.948666666666656,31.253400525896932,0.0330402615101261,0.0,-341.30768984322657,-883.999999999984,-331.60000000000684,-0.16666666666666666,-3.6666666666666665,-57.49999999999981,-16.469999999999942,avg_delay,-2.6785471729032757,3,Average Delay | Task Success | Deadline Violation,,,results/full_train_latency_priority_g1_300k_600s_u30_cpq_20260629_130408/training_history.json,checkpoint_eval
han_attn,HAN+Attn,False,3,-33.70535497974502,4.611255204335204,2.7121006733461535,1427.146469653159,0.734337993060401,0.265662006939599,0.0,0.9172629629629628,0.9605185185185184,0.8113000111299309,0.8111714670466386,0.18866908127319626,0.9998405483198347,0.9998405483198347,0.00015945168016519347,0.18866908127319626,0.07209259259259258,0.05265532002534588,0.05265532002534588,0.05265532002534588,0.22685526460867256,0.27961333653079135,0.06962962962962962,0.0,0.7843948006629944,-1589.3928319954855,-4.950082846062011,1091.999999999973,2041.6000000001902,483.6354670908933,-7.446333333333306,54.07361125506751,0.011472459188590552,0.0,-363.80662690287636,-949.5999999999802,-321.40000000000646,0.0,-3.6666666666666665,-103.39999999999947,-28.59833333333366,avg_delay,-2.7121006733461535,0,,,,/home/pjpjq/LEO_switch/results/baseline_compare/g1_300k_600s_u30_cpq_20260629_130408/learned_baselines/han_attn/training_history.json,han_attn_train_eval
attn_mappo,Attn+MAPPO,False,3,-39.81515597331,2.9342929087708307,2.7182812607558966,1449.1428821953225,0.7344247346843772,0.26557526531562275,0.00025480298612090574,0.8810148148148148,0.9572037037037037,0.8100286927605139,0.8098572901264763,0.18993132250164144,0.9997886126281178,0.9997886126281178,0.0002113873718821255,0.18993132250164144,0.1269814814814815,0.06211365710565353,0.06211365710565353,0.06211365710565353,0.23036395965377104,0.2843872994430541,0.1252037037037037,0.0,0.7789727449417114,-1619.366645583502,-4.986627695302965,1082.2666666666412,2038.2666666668558,479.66405312565166,-10.708666666666653,95.44591519029446,0.023474188310008883,0.0,-368.2276500852774,-955.9999999999799,-300.0000000000056,-0.5,-3.3333333333333335,-181.60000000000127,-50.38833333333448,avg_delay,-2.7182812607558966,0,,,,/home/pjpjq/LEO_switch/results/baseline_compare/g1_300k_600s_u30_cpq_20260629_130408/learned_baselines/attn_mappo/training_history.json,attn_mappo_train_eval
han_mappo,HAN+MAPPO,False,3,-31.861407528103296,4.286918714110317,2.750125166591449,1625.544928609201,0.7483295350336844,0.25167046496631557,0.0011111111111111111,0.9613592592592591,0.9827037037037037,0.8154258582109231,0.8153394767385495,0.1845545318529805,0.99989400859153,0.99989400859153,0.00010599140847004549,0.1845545318529805,0.03557407407407407,0.04100383207781186,0.04100383207781186,0.04100383207781186,0.2583784457893188,0.31684976842489787,0.03231481481481482,0.0,0.7565590143203735,-1620.690741404131,-5.440950704584238,1123.3333333333314,2052.133333333526,486.94559667027903,-3.4776666666666585,29.04831449308784,0.03575431582451761,0.0,-389.068370038626,-928.7999999999814,-406.3000000000097,-0.5,-3.6666666666666665,-47.99999999999991,-14.401666666666552,avg_delay,-2.750125166591449,0,,,,/home/pjpjq/LEO_switch/results/baseline_compare/g1_300k_600s_u30_cpq_20260629_130408/learned_baselines/han_mappo/training_history.json,han_mappo_train_eval
mappo_no_han,MAPPO,False,3,-53.41939731955737,3.0533419377216897,2.994214754313313,2013.34718703759,0.751268874508311,0.24873112549168885,0.0,0.9878148148148148,0.9903148148148149,0.7814407213409761,0.7814407213409761,0.21855927865902394,1.0,1.0,0.0,0.21855927865902394,0.004166666666666667,0.015522426281624065,0.015522426281624065,0.015522426281624065,0.3199852490523824,0.40949434312628946,0.000462962962962963,0.0,0.7086368203163147,-1702.568309055571,-5.84752406552131,866.3999999999497,1966.6666666668398,462.3160103405099,-1.096666666666666,3.589564628481696,0.0034972676057857407,0.0,-530.8987614022631,-1100.2666666666385,-649.6999999999929,0.0,-3.6666666666666665,-5.599999999999999,-1.6933333333333345,avg_delay,-2.994214754313313,1,Service Continuity,,,/home/pjpjq/LEO_switch/results/baseline_compare/g1_300k_600s_u30_cpq_20260629_130408/learned_baselines/mappo_no_han/training_history.json,mappo_no_han_train_eval
min_distance,Min-Distance,False,3,-64.04184252580923,2.0482686576549383,3.124586364006451,1626.845407326941,0.7122815456148789,0.287718454385121,0.0,0.9874037037037038,0.9903703703703703,0.767625457283569,0.7675447278464876,0.23234987619010025,0.9998946040365878,0.9998946040365878,0.00010539596341207997,0.23234987619010025,0.004944444444444444,0.050975056552730935,0.050975056552730935,0.050975056552730935,0.25858515534496257,0.33686749185400494,0.004944444444444444,0.0,1.0,-1752.5242099121963,-3.393199974252397,762.1333333332801,1931.7333333334984,437.9114632191657,-1.1336666666666666,3.736411830232232,0.0,0.0,-581.4335843930235,-1169.5999999999678,-738.4999999999794,0.0,-3.6666666666666665,-7.699999999999998,-1.9000000000000012,avg_delay,-3.124586364006451,0,,1.0,min_distance(best_offload=1.00),,heuristic_eval
random,Random,False,3,-184.13590616845477,2.598171502498653,3.438349016705198,1017.9598631988437,0.7120234659255623,0.28797653407443774,0.000845383697882026,0.3535037037037041,0.7070370370370371,0.6080659007609645,0.6066525989158259,0.3910223144969344,0.9976749134127605,0.9976749134127605,0.002325086587239593,0.3910223144969344,0.5892222222222223,0.07478564580353464,0.07478564580353464,0.07478564580353464,0.1621643792266637,0.2666910828396237,0.5883888888888889,0.0,1.0,-1768.9223495955177,-2.0931866813918893,-441.46666666672314,1526.8000000000732,315.99202866593464,-58.184666666666665,475.86253054875425,0.7520489465541754,0.0,-839.7563475829301,-1968.2666666665891,-367.0000000000082,-11.333333333333334,-2.0,-909.3999999999534,-227.83333333334022,avg_delay,-3.438349016705198,1,Energy per Successful Task,1.0,random(best_offload=1.00),,heuristic_eval
joint_greedy,Joint Greedy,False,3,-127.37585817259259,5.8559517069318,4.200292340034895,3123.434910713218,0.8241983360508383,0.17580166394916175,0.004830917874396135,0.9483,0.9505,0.575256733195579,0.574921177508769,0.4244949842355914,0.9994161617443605,0.9994161617443605,0.000583838255639554,0.4244949842355914,0.0036666666666666666,0.0,0.0,0.0,0.49670313979006914,0.863542966744047,0.00035185185185185184,0.9630740740740741,0.03687962889671326,-2020.1608730158148,-5.286602321119086,-690.2666666666946,1446.800000000055,320.3012709636025,-4.6529999999999765,3.456841504745659,0.0,0.0,-1280.9835447860814,-2137.0666666666057,0.0,-0.16666666666666666,-3.6666666666666665,-3.4,-1.6300000000000014,avg_delay,-4.200292340034895,1,Handover Failure,,,,heuristic_eval
full_local,Full-Local,False,3,-131.31287961958822,4.578523094908516,4.210660330741608,3065.7066276738096,0.8238443911103879,0.1761556088896121,0.0,0.9284296296296297,0.9305185185185185,0.5631129663679316,0.56278980923888,0.4366307670590166,0.9994205762978966,0.9994205762978966,0.0005794237021034039,0.4366307670590166,0.0034814814814814812,0.0,0.0,0.0,0.4875229198527129,0.8658557600283778,0.0,1.0,0.0,-1980.030016972156,-5.184285772406372,-781.8666666666822,1416.2666666667146,313.5688786592288,-6.441333333333287,3.324363914582174,0.0,0.0,-1288.0038484742115,-2198.1333333332855,0.0,0.0,-3.6666666666666665,-3.2999999999999994,-1.5500000000000014,avg_delay,-4.210660330741608,1,Handover Frequency,,,,heuristic_eval
