method,display_name,is_system,episodes,mean_reward,std_reward,avg_delay,total_energy,handover_success_rate,service_continuity_rate,task_completion_rate,task_resolution_rate,pending_task_rate,deadline_violation_rate,avg_load_balance_score,energy_per_resolved_task,selection_metric,selection_score,primary_metric_win_count,primary_metric_wins_text,selected_offload,method_variant,source
han_mappo_latency_priority,HAN+MAPPO,True,5,302.39958908947403,10.358478699827243,2.1836435402228824,1400.9459235730787,0.8111995177817963,1.0,0.5494806342402601,1.0,0.0,0.4505193657597399,0.6119917703714159,0.15858568299446216,latency_priority_score,0.5587244091468774,1,Service Continuity,,,checkpoint_eval
max_elev,Max-Elev,False,5,277.28494388880864,11.819616315348064,2.239956709714649,819.1798748022186,0.7583172101419624,1.0,0.5404811671751885,0.999886193334687,0.0001138066653129232,0.4595188328248113,0.6913592293817297,0.09278706417803713,latency_priority_score,0.5694213720850562,2,Service Continuity | Load Balance,1.0,max_elev(best_offload=1.00),heuristic_eval
min_distance,Min-Distance,False,5,277.28494388880864,11.819616315348064,2.239956709714649,819.1798748022186,0.7583172101419624,1.0,0.5404811671751885,0.999886193334687,0.0001138066653129232,0.4595188328248113,0.6913592293817297,0.09278706417803713,latency_priority_score,0.5694213720850562,2,Service Continuity | Load Balance,1.0,min_distance(best_offload=1.00),heuristic_eval
stay,Stay,False,5,260.1500622605681,7.642011878284977,2.189713419292188,746.4506369711835,0.8505354390600293,1.0,0.5506278583139703,0.9997602449984827,0.00023975500151737224,0.4493721416860296,0.6549514832389822,0.09918555329283046,latency_priority_score,0.5674036312674148,1,Service Continuity,1.0,stay(best_offload=1.00),heuristic_eval
random,Random,False,5,234.8622431292164,7.9243801531203335,2.164996711098314,724.5902879184154,0.7912913365954398,0.999123767702776,0.55238442231782,0.9991170283813993,0.0008829716186007617,0.44761557768218,0.5124170853056276,0.10330923150338124,latency_priority_score,0.5470434327171627,1,Average Delay,1.0,random(best_offload=1.00),heuristic_eval
max_rvt,Max-RVT,False,5,304.72069215055524,11.592025631089207,2.1712340808140302,993.0756080043863,0.7679823603934925,1.0,0.5504210463551623,0.9999093894484339,9.061055156608773e-05,0.4495789536448377,0.4264181605403589,0.11284437161997027,latency_priority_score,0.533356387385165,1,Service Continuity,1.0,max_rvt(best_offload=1.00),heuristic_eval
joint_greedy,Joint Greedy,False,5,324.3241257312401,15.166467897679635,3.8211842909794065,3817.857537265708,0.8251165564222627,1.0,0.6057594019558561,0.9998504206634244,0.000149579336575643,0.3942405980441439,0.634249668565454,0.47742316142278257,latency_priority_score,0.5131821305018843,1,Service Continuity,,,heuristic_eval
threshold_rvt_adaptive,Threshold-RVT Adaptive,False,5,364.14573532541414,15.161194834671257,3.806766729880921,4203.003754121308,0.8344895610718396,1.0,0.6074125017397057,0.9999772287373336,2.2771262666514857e-05,0.39258749826029427,0.6222191269841277,0.47571121809594663,latency_priority_score,0.5119447354856022,2,Service Continuity | Task Completion,,,heuristic_eval
